scope,rule_id,family,direction,trades,total_pnl,avg_pnl,median_pnl,win_rate,profit_factor,max_drawdown,sharpe_trade,adjusted_t,is_trades,is_pnl,is_avg,is_win_rate,oos_trades,oos_pnl,oos_avg,oos_win_rate,largest_day_pnl,largest_day_concentration,rules_tried,passes_n80,passes_oos,passes_concentration,passes_pf,passes_adjusted_t,passes_all_core
full_history,fade|short|buffer_points=8|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=20,fade_extreme,short,317,-49.03000000000115,-0.15466876971609197,-29.34,0.39747634069400634,0.9939251190072028,-1280.050000000002,-0.0026164255309037757,-0.0021262650014797755,190,-62.850000000000705,-0.33078947368421424,0.3894736842105263,127,13.819999999999595,0.1088188976377921,0.4094488188976378,272.16,,480,True,False,False,False,False,False
full_history,fade|short|buffer_points=8|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rr=1.5|rsi_mode=not_bear|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=10,fade_extreme,short,365,-86.85000000000133,-0.2379452054794557,-29.34,0.4246575342465753,0.9906531495173213,-1372.9100000000021,-0.004101289766834123,-0.0035764014966488656,219,1.5399999999990257,0.007031963470315186,0.4337899543378995,146,-88.39000000000055,-0.6054109589041133,0.410958904109589,272.16,,480,True,False,False,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,236,-114.240000000001,-0.48406779661017374,-62.34,0.4152542372881356,0.98668286234528,-1614.8400000000036,-0.006578801645506467,-0.004612986410092885,141,-565.4400000000007,-4.010212765957452,0.3900709219858156,95,451.1999999999995,4.749473684210521,0.45263157894736844,87.66,,480,True,False,False,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=0,fade_extreme,long,253,-127.43299630568487,-0.503687732433537,-62.34,0.48616600790513836,0.9842756846689756,-968.0820615343794,-0.006758191320807694,-0.004906481031067062,151,14.471732054214385,0.09583928512724758,0.4966887417218543,102,-141.9047283598993,-1.3912228270578364,0.47058823529411764,413.30360224431587,,480,True,False,False,False,False,False
full_history,fade|short|buffer_points=8|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=close_prev_low|rr=1.5|rsi_mode=not_bear|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=20,fade_extreme,short,261,-175.740000000001,-0.6733333333333372,-34.34,0.40229885057471265,0.9767140494816505,-1020.1100000000021,-0.01077620914123617,-0.007946312612087206,156,-485.2900000000004,-3.110833333333336,0.38461538461538464,105,309.54999999999944,2.9480952380952328,0.42857142857142855,231.66,,480,True,False,False,False,False,False
full_history,fade|short|buffer_points=8|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=red_close|rsi_mode=not_bear|start=10:00|stop_mode=signal_extreme|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,short,263,-360.633926135316,-1.3712316583091864,-33.34,0.29277566539923955,0.9515878229006827,-1215.3670917071101,-0.0205854797337193,-0.01523765891721326,157,84.26519724514617,0.5367210015614405,0.3057324840764331,106,-444.89912338046213,-4.197161541325114,0.27358490566037735,270.881840842336,,480,True,False,False,False,False,False
full_history,fade|short|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rsi_mode=not_bear|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,short,364,-428.0726388743342,-1.1760237331712478,-35.09,0.4945054945054945,0.9623376404071122,-1615.5396355723772,-0.016822686079312046,-0.014649588102855831,218,-237.1218156487796,-1.0877147506824751,0.518348623853211,146,-190.95082322555513,-1.3078823508599666,0.4589041095890411,270.881840842336,,480,True,False,False,False,False,False
full_history,fade|long|buffer_points=8|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=10,fade_extreme,long,229,-437.11000000000115,-1.9087772925764241,-33.34,0.4148471615720524,0.9405580426351313,-1381.8900000000026,-0.027915747037651588,-0.019281746851051964,137,-489.08000000000084,-3.569927007299276,0.40145985401459855,92,51.9699999999996,0.5648913043478218,0.43478260869565216,183.66,,480,True,False,False,False,False,False
full_history,inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=tight|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,101,-439.3400000000005,-4.349900990099015,-39.84,0.48514851485148514,0.8610861674276241,-932.2000000000013,-0.07360444132143819,-0.03376323789784611,60,-643.4000000000003,-10.723333333333338,0.43333333333333335,41,204.05999999999977,4.9770731707317015,0.5609756097560976,57.66,,480,True,False,False,False,False,False
full_history,inverse_orb|short|buffer_points=0|confirm_pattern=simple|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=tight|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,101,-439.3400000000005,-4.349900990099015,-39.84,0.48514851485148514,0.8610861674276241,-932.2000000000013,-0.07360444132143819,-0.03376323789784611,60,-643.4000000000003,-10.723333333333338,0.43333333333333335,41,204.05999999999977,4.9770731707317015,0.5609756097560976,57.66,,480,True,False,False,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=0,fade_extreme,long,254,-451.1100000000019,-1.7760236220472516,-62.34,0.452755905511811,0.947940396479736,-1433.070000000002,-0.02350157740300985,-0.017095950523755527,152,-750.930000000001,-4.940328947368427,0.45394736842105265,102,299.81999999999937,2.939411764705876,0.45098039215686275,332.16,,480,True,False,False,False,False,False
