rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2025-12-12,normal,98.5,2025-12-12 10:10:00-05:00,2025-12-12 10:11:00-05:00,25451.5,2025-12-12 10:16:00-05:00,25421.0,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2025-12-15,normal,124.25,2025-12-15 10:20:00-05:00,2025-12-15 10:21:00-05:00,25157.0,2025-12-15 10:24:00-05:00,25126.5,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2025-12-17,normal,146.25,2025-12-17 10:40:00-05:00,2025-12-17 10:41:00-05:00,24970.75,2025-12-17 10:42:00-05:00,24940.25,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2025-12-26,tight,68.0,2025-12-26 10:13:00-05:00,2025-12-26 10:14:00-05:00,25856.5,2025-12-26 10:55:00-05:00,25898.0,target,81.66,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2025-12-31,tight,83.5,2025-12-31 09:48:00-05:00,2025-12-31 09:49:00-05:00,25598.5,2025-12-31 10:18:00-05:00,25568.0,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-01-02,normal,95.5,2026-01-02 10:26:00-05:00,2026-01-02 10:27:00-05:00,25499.0,2026-01-02 10:28:00-05:00,25468.5,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-01-08,wide,189.5,2026-01-08 10:04:00-05:00,2026-01-08 10:05:00-05:00,25610.0,2026-01-08 10:28:00-05:00,25707.5,target,193.66,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-01-13,normal,112.25,2026-01-13 10:04:00-05:00,2026-01-13 10:05:00-05:00,25930.75,2026-01-13 10:14:00-05:00,25900.25,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-01-14,wide,167.75,2026-01-14 10:05:00-05:00,2026-01-14 10:06:00-05:00,25580.5,2026-01-14 10:44:00-05:00,25550.0,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-01-16,tight,73.75,2026-01-16 10:21:00-05:00,2026-01-16 10:22:00-05:00,25692.75,2026-01-16 10:29:00-05:00,25662.25,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-01-29,wide,231.25,2026-01-29 09:54:00-05:00,2026-01-29 09:55:00-05:00,25942.25,2026-01-29 09:57:00-05:00,25911.75,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-02-03,wide,230.75,2026-02-03 10:03:00-05:00,2026-02-03 10:04:00-05:00,25625.75,2026-02-03 10:06:00-05:00,25595.25,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-02-04,normal,156.5,2026-02-04 10:03:00-05:00,2026-02-04 10:04:00-05:00,25159.25,2026-02-04 10:38:00-05:00,25128.75,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-02-05,wide,284.5,2026-02-05 10:16:00-05:00,2026-02-05 10:17:00-05:00,24618.25,2026-02-05 10:23:00-05:00,24587.75,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-02-11,normal,126.5,2026-02-11 10:14:00-05:00,2026-02-11 10:15:00-05:00,25188.5,2026-02-11 10:16:00-05:00,25158.0,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-02-12,tight,90.0,2026-02-12 10:01:00-05:00,2026-02-12 10:02:00-05:00,25236.75,2026-02-12 10:04:00-05:00,25206.25,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-02-17,normal,209.75,2026-02-17 10:01:00-05:00,2026-02-17 10:02:00-05:00,24528.5,2026-02-17 10:11:00-05:00,24498.0,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-02-23,normal,159.75,2026-02-23 10:37:00-05:00,2026-02-23 10:38:00-05:00,24863.25,2026-02-23 10:42:00-05:00,24832.75,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-02-26,tight,117.25,2026-02-26 10:03:00-05:00,2026-02-26 10:04:00-05:00,25171.5,2026-02-26 10:09:00-05:00,25141.0,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-03-03,normal,158.75,2026-03-03 10:30:00-05:00,2026-03-03 10:31:00-05:00,24376.25,2026-03-03 11:08:00-05:00,24581.125,target,408.41,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-03-05,normal,140.0,2026-03-05 10:33:00-05:00,2026-03-05 10:34:00-05:00,24976.25,2026-03-05 10:40:00-05:00,25054.75,target,155.66,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-03-11,tight,81.0,2026-03-11 10:29:00-04:00,2026-03-11 10:30:00-04:00,25028.25,2026-03-11 10:32:00-04:00,24997.75,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-03-12,tight,92.75,2026-03-12 09:48:00-04:00,2026-03-12 09:49:00-04:00,24714.75,2026-03-12 09:53:00-04:00,24684.25,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-03-13,normal,161.75,2026-03-13 10:48:00-04:00,2026-03-13 10:49:00-04:00,24569.0,2026-03-13 10:55:00-04:00,24538.5,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-03-18,tight,85.25,2026-03-18 10:30:00-04:00,2026-03-18 10:31:00-04:00,24621.0,2026-03-18 12:00:00-04:00,24661.25,time_exit,79.16,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-03-27,normal,132.75,2026-03-27 10:00:00-04:00,2026-03-27 10:01:00-04:00,23507.0,2026-03-27 10:01:00-04:00,23476.5,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-03-30,wide,163.75,2026-03-30 10:00:00-04:00,2026-03-30 10:01:00-04:00,23322.0,2026-03-30 10:36:00-04:00,23291.5,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-04-07,normal,115.5,2026-04-07 09:52:00-04:00,2026-04-07 09:53:00-04:00,24178.0,2026-04-07 09:57:00-04:00,24147.5,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-04-09,tight,93.75,2026-04-09 10:20:00-04:00,2026-04-09 10:21:00-04:00,24995.75,2026-04-09 10:27:00-04:00,24965.25,stop,-62.34,human_window
fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=or_mid|time_exit=12:00|vwap_ext=20,fade_extreme,long,2026-04-20,normal,93.25,2026-04-20 10:37:00-04:00,2026-04-20 10:38:00-04:00,26730.25,2026-04-20 10:41:00-04:00,26699.75,stop,-62.34,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-11-13,wide,217.5,2025-11-13 10:03:00-05:00,2025-11-13 10:04:00-05:00,25360.5,2025-11-13 10:04:00-05:00,25330.25,stop,-61.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-11-17,wide,244.0,2025-11-17 10:05:00-05:00,2025-11-17 10:06:00-05:00,25144.5,2025-11-17 10:08:00-05:00,25101.75,stop,-86.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-11-18,normal,185.25,2025-11-18 10:00:00-05:00,2025-11-18 10:01:00-05:00,24534.0,2025-11-18 10:01:00-05:00,24498.5,stop,-72.34,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-11-19,normal,185.75,2025-11-19 10:54:00-05:00,2025-11-19 10:55:00-05:00,24820.5,2025-11-19 10:55:00-05:00,24795.75,stop,-50.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-11-21,normal,127.25,2025-11-21 10:03:00-05:00,2025-11-21 10:04:00-05:00,24128.25,2025-11-21 10:06:00-05:00,24220.75,target,183.66,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-11-25,normal,162.5,2025-11-25 10:04:00-05:00,2025-11-25 10:05:00-05:00,24688.5,2025-11-25 10:07:00-05:00,24751.75,target,125.16,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-01,normal,110.75,2025-12-01 10:35:00-05:00,2025-12-01 10:36:00-05:00,25295.25,2025-12-01 10:40:00-05:00,25350.25,target,108.66,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-04,normal,162.75,2025-12-04 10:00:00-05:00,2025-12-04 10:01:00-05:00,25563.5,2025-12-04 10:23:00-05:00,25596.75,target,65.16,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-08,tight,92.75,2025-12-08 10:14:00-05:00,2025-12-08 10:15:00-05:00,25742.0,2025-12-08 10:15:00-05:00,25722.0,stop,-41.34,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-10,normal,96.25,2025-12-10 10:02:00-05:00,2025-12-10 10:03:00-05:00,25622.0,2025-12-10 10:22:00-05:00,25655.25,target,65.16,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-11,tight,94.0,2025-12-11 10:01:00-05:00,2025-12-11 10:02:00-05:00,25414.25,2025-12-11 10:03:00-05:00,25450.125,target,70.41,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-12,normal,98.5,2025-12-12 10:01:00-05:00,2025-12-12 10:02:00-05:00,25530.0,2025-12-12 10:03:00-05:00,25505.75,stop,-49.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-15,normal,124.25,2025-12-15 10:01:00-05:00,2025-12-15 10:02:00-05:00,25208.25,2025-12-15 10:03:00-05:00,25181.5,stop,-54.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-16,normal,140.5,2025-12-16 10:16:00-05:00,2025-12-16 10:17:00-05:00,25058.25,2025-12-16 10:18:00-05:00,25028.25,stop,-61.34,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-17,normal,146.25,2025-12-17 10:02:00-05:00,2025-12-17 10:03:00-05:00,25072.75,2025-12-17 10:33:00-05:00,25041.5,stop,-63.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-23,normal,99.5,2025-12-23 10:05:00-05:00,2025-12-23 10:06:00-05:00,25641.5,2025-12-23 10:10:00-05:00,25666.5,target,48.66,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-26,tight,68.0,2025-12-26 10:03:00-05:00,2025-12-26 10:04:00-05:00,25851.75,2025-12-26 10:20:00-05:00,25878.625,target,52.41,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-29,wide,154.5,2025-12-29 10:00:00-05:00,2025-12-29 10:01:00-05:00,25735.75,2025-12-29 10:06:00-05:00,25697.75,stop,-77.34,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-30,tight,57.5,2025-12-30 10:13:00-05:00,2025-12-30 10:14:00-05:00,25694.75,2025-12-30 10:51:00-05:00,25723.125,target,55.41,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2025-12-31,tight,83.5,2025-12-31 10:02:00-05:00,2025-12-31 10:03:00-05:00,25606.75,2025-12-31 10:11:00-05:00,25585.5,stop,-43.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-02,normal,95.5,2026-01-02 10:19:00-05:00,2026-01-02 10:20:00-05:00,25577.75,2026-01-02 10:20:00-05:00,25542.5,stop,-71.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-06,tight,70.25,2026-01-06 10:56:00-05:00,2026-01-06 10:57:00-05:00,25688.75,2026-01-06 11:04:00-05:00,25664.5,stop,-49.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-08,wide,189.5,2026-01-08 10:03:00-05:00,2026-01-08 10:04:00-05:00,25588.25,2026-01-08 10:05:00-05:00,25627.875,target,77.91,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-09,wide,142.75,2026-01-09 10:09:00-05:00,2026-01-09 10:10:00-05:00,25643.5,2026-01-09 10:11:00-05:00,25678.25,target,68.16,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-13,normal,112.25,2026-01-13 10:00:00-05:00,2026-01-13 10:01:00-05:00,25967.25,2026-01-13 10:02:00-05:00,25933.0,stop,-69.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-14,wide,167.75,2026-01-14 10:01:00-05:00,2026-01-14 10:02:00-05:00,25553.0,2026-01-14 10:06:00-05:00,25590.375,target,73.41,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-16,tight,73.75,2026-01-16 10:02:00-05:00,2026-01-16 10:03:00-05:00,25726.0,2026-01-16 10:06:00-05:00,25759.25,target,65.16,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-20,normal,124.75,2026-01-20 10:01:00-05:00,2026-01-20 10:02:00-05:00,25306.25,2026-01-20 10:02:00-05:00,25283.5,stop,-46.84,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-29,wide,231.25,2026-01-29 10:04:00-05:00,2026-01-29 10:05:00-05:00,25797.75,2026-01-29 10:14:00-05:00,25744.75,stop,-107.34,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-01-30,normal,126.25,2026-01-30 10:00:00-05:00,2026-01-30 10:01:00-05:00,25830.75,2026-01-30 10:01:00-05:00,25855.75,target,48.66,human_window
fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,2026-02-03,wide,230.75,2026-02-03 10:03:00-05:00,2026-02-03 10:04:00-05:00,25625.75,2026-02-03 10:07:00-05:00,25556.5,stop,-139.84,human_window
