idea_id,fill_count,source_row_ids,symbol,contract,direction,entry_time_et,exit_time_et,trade_date_et,duration_minutes,weighted_entry_price,weighted_exit_price,contract_turnover,max_overlapping_contracts,gross_pnl,fees,net_pnl,entry_hour_et,minutes_after_rth_open,time_bucket,or_locked_at_entry,coverage_status,data_quality,pre_entry_1m_close,or_high,or_low,or_midpoint,or_size,or_classification,or_percentile,entry_vs_or,vwap_pre_entry,entry_vs_vwap,ema9_15m,ema9_slope_15m,entry_vs_15m_ema9,ema9_5m,entry_vs_5m_ema9,rsi14_15m,rsi_regime,volume_ratio_15m,first_completed_or_breakout,minutes_to_15m_close_at_entry,prior_day_trend_direction,prior_day_trend_efficiency,prior_day_zombie_proxy,mae_points,mfe_points,move_after_5m_points,move_after_15m_points,move_after_30m_points,move_after_60m_points,trend_state,setup_label
86,2,1940760563|1941183053,F.US.MNQ,MNQH26,short,2026-01-16 09:35:00.665283-05:00,2026-01-16 09:55:11.970973-05:00,2026-01-16,20.188428166666665,25832.625,25811.375,2,1,85.0,1.48,83.52,9,5.01108805,09:30-10:00,False,covered,clean,25865.25,25891.25,25817.5,25854.375,73.75,tight,20.0,inside_or,25864.397025294675,below,,,unknown,25748.42369754053,above,,unknown,,none,9.988911949999999,down,0.753199268738574,True,47.875,81.625,-21.125,15.125,84.625,181.375,unknown,pre_or_locked_trade
87,2,1943293632|1943586536,F.US.MNQ,MNQH26,short,2026-01-16 11:43:34.482257-05:00,2026-01-16 12:32:44.569276-05:00,2026-01-16,49.168116983333334,25711.0,25703.0,2,1,32.0,1.48,30.520000000000003,11,133.57470428333332,11:00-12:00,True,covered,clean,25739.0,25891.25,25817.5,25854.375,73.75,tight,20.0,below_or,25726.338765298984,below,25707.672945091257,2.269263727186626,near,25702.386779503933,above,46.51179845941495,neutral,0.7145822938510333,short,1.4252957166666667,down,0.753199268738574,True,42.25,32.75,-22.25,-7.5,1.0,10.75,uptrend_above_ema,orb_breakout_or_retest_candidate
88,8,1952427025|1952427026|1952427027|1952427028|1952427029|1952764292|1952764293|1952776201,F.US.MNQ,MNQH26,long,2026-01-20 03:10:33.673799-05:00,2026-01-20 05:23:32.176170-05:00,2026-01-20,132.97503951666667,25176.446428571428,25176.946428571428,42,39,42.0,31.08,10.919999999999982,3,-379.43877001666664,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
89,4,1954810102|1955220491|1955727313|1956130291,F.US.MNQ,MNQH26,short,2026-01-20 10:01:20.785264-05:00,2026-01-20 11:17:10.332333-05:00,2026-01-20,75.82578448333334,25348.1875,25339.0,4,1,73.5,2.96,70.54,10,31.346421066666668,10:00-11:00,True,covered,clean,25303.0,25357.25,25232.5,25294.875,124.75,normal,65.0,inside_or,25306.90403697495,above,25371.45630237458,-12.051575593643065,below,25341.46174611093,above,32.457969311098964,bear_trend_zone,3.391668587887625,none,13.653578933333334,up,0.5763411279229711,False,80.0625,94.1875,30.6875,72.4375,-12.3125,-55.0625,downtrend_below_ema,discretionary_or_unclassified
90,6,1964023908|1964023909|1964295948|1964820360|1964820361|1964974534,F.US.MNQ,MNQH26,short,2026-01-21 10:05:49.068050-05:00,2026-01-21 11:40:14.656520-05:00,2026-01-21,94.4264745,25423.39285714286,25430.60714285714,7,3,-101.0,5.18,-106.18,10,35.81780083333333,10:00-11:00,True,covered,clean,25318.5,25223.0,25128.5,25175.75,94.5,normal,45.0,above_or,25226.16687091361,above,25201.396771594056,30.900807101486862,above,25241.488493593482,above,57.05932593087973,neutral,2.0292186729636454,long,9.182199166666667,down,0.3028700906344411,False,73.1071428571413,130.3928571428587,121.3928571428587,90.3928571428587,-14.607142857141298,-40.3571428571413,uptrend_above_ema,discretionary_or_unclassified
91,13,1965238679|1965293685|1965550016|1965551895|1966000938|1966093141|1966170682|1966308108|1966316322|1966362783|1966397155|1966426206|1966479145,F.US.MNQ,MNQH26,long,2026-01-21 11:55:03.087982-05:00,2026-01-21 14:27:44.639713-05:00,2026-01-21,152.69252885,25240.653846153848,25245.576923076922,13,2,128.0,9.62,118.38000000000001,11,145.05146636666666,11:00-12:00,True,covered,clean,25264.75,25223.0,25128.5,25175.75,94.5,normal,45.0,above_or,25336.76230336551,below,25360.15584263421,-16.413960658548604,below,25354.05336206622,below,47.573325831423354,neutral,1.8911234085356434,long,4.948533633333333,down,0.3028700906344411,False,97.90384615384755,171.09615384615245,8.846153846152447,-40.90384615384755,-20.153846153847553,-9.903846153847553,downtrend_below_ema,orb_breakout_or_retest_candidate
92,1,1969964323,F.US.MNQ,MNQH26,short,2026-01-22 03:52:36.503577-05:00,2026-01-22 06:44:54.987272-05:00,2026-01-22,172.30806158333334,25700.0,25677.75,1,1,44.5,0.74,43.76,3,-337.39160705,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
93,5,1973309831|1973602380|1974260204|1974260205|1974260206,F.US.MNQ,MNQH26,short,2026-01-22 10:56:25.628149-05:00,2026-01-22 13:03:03.766131-05:00,2026-01-22,126.63563303333333,25683.964285714286,25686.428571428572,7,5,-34.5,5.18,-39.68,10,86.42713581666666,10:00-11:00,True,covered,clean,25613.75,25732.25,25612.25,25672.25,120.0,normal,65.0,inside_or,25609.13005998766,above,25557.11249254219,22.159376864456135,above,25611.017411862733,above,63.38571137250301,neutral,0.9136697309223739,short,3.572864183333333,up,0.5226298237255836,False,37.035714285713766,82.46428571428623,66.71428571428623,37.464285714286234,6.214285714286234,18.214285714286234,uptrend_above_ema,orb_breakout_or_retest_candidate
94,3,1980782053|1982668666|1982668667,F.US.MNQ,MNQH26,short,2026-01-23 10:20:16.571756-05:00,2026-01-23 12:42:16.129636-05:00,2026-01-23,141.99263133333335,25749.416666666668,25747.666666666668,3,2,10.5,2.2199999999999998,8.279999999999982,10,50.276195933333334,10:00-11:00,True,covered,clean,25682.25,25652.75,25562.5,25607.625,90.25,normal,35.0,above_or,25640.06255095927,above,25657.80785330871,7.610536672822491,above,25666.295364566442,above,57.51881592403884,neutral,2.0266702364034264,long,9.723804066666666,down,0.3493670886075949,False,96.08333333333212,77.91666666666788,-6.333333333332121,-24.58333333333212,-53.83333333333212,-65.58333333333212,uptrend_above_ema,discretionary_or_unclassified
95,5,1989909722|1991344516|1991344518|1992330838|1993589945,F.US.MNQ,MNQH26,short,2026-01-26 09:58:40.779219-05:00,2026-01-26 15:54:50.308562-05:00,2026-01-26,356.1588223833333,25880.9,25880.3,5,2,6.0,3.7,2.299999999999997,9,28.67965365,09:30-10:00,True,covered,clean,25849.5,25827.25,25704.25,25765.75,123.0,normal,65.0,above_or,25792.701939251572,above,25750.697917442023,16.450520639496972,above,25781.12497266575,above,63.03030520775351,neutral,2.934676112038098,none,1.3203463500000001,up,0.45141342756183744,False,51.849999999998545,77.90000000000146,46.650000000001455,47.150000000001455,38.650000000001455,1.1500000000014552,uptrend_above_ema,discretionary_or_unclassified
96,2,2001300134|2001300135,F.US.MNQ,MNQH26,short,2026-01-27 10:05:07.299025-05:00,2026-01-27 13:02:28.443678-05:00,2026-01-27,177.35241088333333,26056.625,26045.25,4,4,91.0,2.96,88.03999999999999,10,35.12165041666666,10:00-11:00,True,covered,clean,26056.75,26012.5,25917.25,25964.875,95.25,normal,45.0,above_or,25987.074469314855,above,25927.415673014617,31.7085817463485,above,25986.06806880917,above,74.82162386404681,bull_trend_zone,2.7871840949736213,long,9.878349583333334,up,0.4179431072210066,False,50.375,34.625,-14.125,-14.125,-15.125,-30.875,uptrend_above_ema,discretionary_or_unclassified
97,1,2002657093,F.US.MNQ,MNQH26,short,2026-01-27 18:03:40.512699-05:00,2026-01-27 18:05:38.912067-05:00,2026-01-27,1.9733227999999998,26145.25,26134.0,1,1,22.5,0.74,21.76,18,513.6752116499999,post_rth,True,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
98,1,2005109558,F.US.MNQ,MNQH26,short,2026-01-28 03:12:05.932827-05:00,2026-01-28 03:16:08.279273-05:00,2026-01-28,4.039107433333333,26306.5,26302.25,1,1,8.5,0.74,7.76,3,-377.90111955,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
99,1,2005588719,F.US.MNQ,MNQH26,short,2026-01-28 06:10:53.682917-05:00,2026-01-28 06:12:49.975112-05:00,2026-01-28,1.9382032500000002,26308.75,26297.5,1,1,22.5,0.74,21.76,6,-199.10528471666666,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
100,1,2007648730,F.US.MNQ,MNQH26,short,2026-01-28 10:00:25.281679-05:00,2026-01-28 10:09:43.045863-05:00,2026-01-28,9.296069733333333,26256.0,26237.75,1,1,36.5,0.74,35.76,10,30.421361316666665,10:00-11:00,True,covered,clean,26253.5,26298.5,26213.5,26256.0,85.0,tight,25.0,inside_or,26260.161250014913,near,26152.47965233862,25.25508691534924,above,26218.12337148794,above,74.07663180579809,bull_trend_zone,2.845349852636175,none,14.578638683333333,up,0.47021546261089986,False,9.5,32.25,7.0,20.25,29.5,80.5,uptrend_above_ema,discretionary_or_unclassified
101,2,2009752439|2009907721,F.US.MNQ,MNQH26,long,2026-01-28 12:31:02.865287-05:00,2026-01-28 12:53:07.747117-05:00,2026-01-28,22.081363833333334,26131.25,26129.375,2,1,-7.5,1.48,-8.979999999999999,12,181.04775478333335,12:00-13:30,True,covered,clean,26122.0,26298.5,26213.5,26256.0,85.0,tight,25.0,below_or,26206.556970006484,below,26149.973727429704,-5.743431857423275,below,26137.90027705874,below,50.65464735523297,neutral,0.7640906521454719,short,13.952245216666666,up,0.47021546261089986,False,21.25,32.5,-13.5,-2.5,-6.5,28.0,downtrend_below_ema,discretionary_or_unclassified
102,5,2017833562|2018012393|2018012394|2018552715|2018552716,F.US.MNQ,MNQH26,long,2026-01-29 10:30:25.310555-05:00,2026-01-29 11:12:05.437214-05:00,2026-01-29,41.66877765,25639.178571428572,25643.785714285714,7,4,64.5,5.18,59.32000000000001,10,60.42184258333334,10:00-11:00,True,covered,clean,25735.75,26177.25,25946.0,26061.625,231.25,wide,100.0,below_or,25894.15000709051,below,25945.227707083017,-52.36942677075058,below,25825.854708819094,below,20.599595303638793,bear_trend_zone,2.3027742361776777,short,14.578157416666667,down,0.5,False,103.17857142857247,114.32142857142753,58.82142857142753,-5.678571428572468,-45.42857142857247,52.82142857142753,downtrend_below_ema,inverse_orb_candidate
103,1,2025907312,F.US.MNQ,MNQH26,short,2026-01-30 09:38:25.473614-05:00,2026-01-30 09:46:21.165933-05:00,2026-01-30,7.928205316666666,25881.0,25852.75,1,1,56.5,0.74,55.76,9,8.424560233333333,09:30-10:00,False,covered,clean,25862.25,25939.25,25813.0,25876.125,126.25,normal,70.0,inside_or,25868.75111927226,above,,,unknown,25919.975347320258,below,,unknown,,none,6.575439766666666,down,0.21871345029239767,False,58.25,42.75,-5.0,-5.75,2.5,2.5,unknown,pre_or_locked_trade
104,1,2027749890,F.US.MNQ,MNQH26,short,2026-01-30 11:17:28.271564-05:00,2026-01-30 11:18:14.776680-05:00,2026-01-30,0.7750852666666667,25805.75,25784.5,1,1,42.5,0.74,41.76,11,107.47119273333333,11:00-12:00,True,covered,clean,25809.0,25939.25,25813.0,25876.125,126.25,normal,70.0,below_or,25865.191904757387,below,25856.833492211546,-6.145873052882962,below,25848.46811992016,below,47.02607410038084,neutral,1.0689466454406402,short,12.528807266666666,down,0.21871345029239767,False,9.5,27.0,35.0,-6.0,-5.5,99.25,downtrend_below_ema,orb_breakout_or_retest_candidate
105,2,2037273573|2037546068,F.US.MNQ,MNQH26,short,2026-02-02 10:16:20.427572-05:00,2026-02-02 11:16:05.272097-05:00,2026-02-02,59.74740875,25860.75,25844.25,2,2,66.0,1.48,64.52,10,46.34045953333334,10:00-11:00,True,covered,clean,25863.25,25734.0,25540.25,25637.125,193.75,wide,95.0,above_or,25737.0883071089,above,25728.712242617043,36.509439345743885,above,25775.845580830723,above,60.85507800359254,neutral,1.3241163035864438,long,13.659540466666666,down,0.4251012145748988,False,51.5,57.5,-32.5,-14.25,-5.0,5.0,uptrend_above_ema,inverse_orb_candidate
106,4,2046113918|2047054937|2048104967|2048104968,F.US.MNQ,MNQH26,long,2026-02-03 10:04:07.758503-05:00,2026-02-03 12:19:02.756507-05:00,2026-02-03,134.9166334,25493.625,25494.25,6,4,7.5,4.44,3.059999999999988,10,34.12930838333333,10:00-11:00,True,covered,clean,25625.0,25952.5,25721.75,25837.125,230.75,wide,95.0,below_or,25773.79901721086,below,25807.111832471426,-43.96545811785472,below,25770.696901982832,below,27.015211516671513,bear_trend_zone,3.379292447102576,short,10.870691616666667,up,0.7688073394495413,True,92.625,150.875,110.375,81.375,7.125,77.375,downtrend_below_ema,inverse_orb_candidate
107,1,2049597682,F.US.MNQ,MNQH26,long,2026-02-03 14:38:28.431381-05:00,2026-02-03 14:57:26.934019-05:00,2026-02-03,18.975043966666664,25303.75,25305.25,1,1,3.0,0.74,2.26,14,308.47385634999995,13:30-15:00,True,covered,clean,25296.0,25952.5,25721.75,25837.125,230.75,wide,95.0,below_or,25519.13567400019,below,25342.95726484235,-11.864316210583638,below,25293.803452471122,above,29.18233226594269,bear_trend_zone,1.026066322366184,short,6.52614365,up,0.7688073394495413,True,69.5,18.5,-32.5,-44.0,-15.5,117.25,downtrend_below_ema,inverse_orb_candidate
108,2,2055632556|2057326568,F.US.MNQ,MNQH26,short,2026-02-04 09:49:26.339423-05:00,2026-02-04 11:03:08.174913-05:00,2026-02-04,73.69725816666667,25215.125,25163.75,2,1,205.5,1.48,204.01999999999998,9,19.43899038333333,09:30-10:00,True,covered,clean,25360.5,25386.5,25230.0,25308.25,156.5,normal,75.0,below_or,25317.078292422804,below,25354.23266658787,-5.245666646966129,below,25359.75991581416,below,40.389172649078766,neutral,2.1778133283973795,none,10.561009616666666,down,0.6650782845473111,True,154.125,142.875,-88.625,66.375,21.375,51.125,downtrend_below_ema,discretionary_or_unclassified
109,1,2058675635,F.US.MNQ,MNQH26,long,2026-02-04 12:39:53.408073-05:00,2026-02-04 12:41:15.428060-05:00,2026-02-04,1.3669997833333334,24821.75,24828.25,1,1,13.0,0.74,12.26,12,189.89013455,12:00-13:30,True,covered,clean,24823.5,25386.5,25230.0,25308.25,156.5,normal,75.0,below_or,25141.807421531772,below,25068.91245869876,-44.978114674690005,below,24967.347820373852,below,25.502589651359372,bear_trend_zone,0.8959890331871873,short,5.10986545,down,0.6650782845473111,True,23.0,25.0,28.75,23.25,0.25,71.5,downtrend_below_ema,discretionary_or_unclassified
110,2,2069244920|2069560314,F.US.MNQ,MNQH26,short,2026-02-05 13:49:09.496477-05:00,2026-02-05 14:31:41.821811-05:00,2026-02-05,42.538755566666666,24717.75,24705.75,2,1,48.0,1.48,46.52,13,259.1582746166667,13:30-15:00,True,covered,clean,24688.25,24936.25,24651.75,24794.0,284.5,wide,100.0,inside_or,24728.68776932188,below,24762.79000546899,-12.322501367245422,below,24744.97375407491,below,41.48034290817579,neutral,0.49427074978903246,short,10.841725383333333,down,0.6423236514522822,False,121.25,56.0,39.25,-8.5,-111.5,26.0,downtrend_below_ema,orb_breakout_or_retest_candidate
