row_id,symbol,contract,direction,entry_time_et,exit_time_et,entry_price,exit_price,size,gross_pnl,fees,net_pnl,source_position_size
1650081757,F.US.MNQ,MNQZ25,long,2025-11-18 09:59:02.632250-05:00,2025-11-18 10:08:34.290833-05:00,24545.0,24551.0,2,24.0,1.48,22.52,-2.0
1650402032,F.US.MNQ,MNQZ25,long,2025-11-18 10:09:58.006567-05:00,2025-11-18 10:21:16.429610-05:00,24544.5,24575.0,1,61.0,0.74,60.26,-1.0
1651191645,F.US.MNQ,MNQZ25,long,2025-11-18 11:06:31.356410-05:00,2025-11-18 11:07:50.373447-05:00,24408.75,24468.75,1,120.0,0.74,119.26,-1.0
1651269156,F.US.MNQ,MNQZ25,long,2025-11-18 11:12:52.687416-05:00,2025-11-18 11:13:04.108423-05:00,24514.0,24531.0,1,34.0,0.74,33.26,-1.0
1656492782,F.US.MNQ,MNQZ25,short,2025-11-19 05:48:50.676508-05:00,2025-11-19 07:11:23.369719-05:00,24677.75,24675.0,1,5.5,0.74,4.76,1.0
1658415597,F.US.MNQ,MNQZ25,short,2025-11-19 10:01:52.772502-05:00,2025-11-19 10:18:31.011463-05:00,24894.75,24950.25,1,-111.0,0.74,-111.74,1.0
1658415598,F.US.MNQ,MNQZ25,short,2025-11-19 10:17:32.279301-05:00,2025-11-19 10:18:31.011497-05:00,24973.5,24950.25,3,139.5,2.22,137.28,3.0
1658536607,F.US.MNQ,MNQZ25,short,2025-11-19 10:20:19.311403-05:00,2025-11-19 10:24:30.214020-05:00,24953.25,24947.5,1,11.5,0.74,10.76,1.0
1658655133,F.US.MNQ,MNQZ25,short,2025-11-19 10:30:27.770651-05:00,2025-11-19 10:31:22.167786-05:00,24961.25,24937.0,1,48.5,0.74,47.76,1.0
1659543232,F.US.MNQ,MNQZ25,short,2025-11-19 11:24:33.422310-05:00,2025-11-19 11:24:59.720750-05:00,24696.5,24685.5,1,22.0,0.74,21.26,1.0
1660429405,F.US.MNQ,MNQZ25,long,2025-11-19 12:35:11.636672-05:00,2025-11-19 12:42:56.981153-05:00,24569.0,24613.75,1,89.5,0.74,88.76,-1.0
1660491085,F.US.MNQ,MNQZ25,long,2025-11-19 12:45:50.336786-05:00,2025-11-19 12:48:12.234696-05:00,24581.25,24600.5,1,38.5,0.74,37.76,-1.0
1660511047,F.US.MNQ,MNQZ25,long,2025-11-19 12:49:05.970380-05:00,2025-11-19 12:50:52.503714-05:00,24611.25,24613.0,1,3.5,0.74,2.76,-1.0
1660601396,F.US.MNQ,MNQZ25,long,2025-11-19 12:57:09.228275-05:00,2025-11-19 13:02:49.755215-05:00,24646.25,24648.5,1,4.5,0.74,3.76,-1.0
1660651919,F.US.MNQ,MNQZ25,long,2025-11-19 13:07:44.432477-05:00,2025-11-19 13:08:38.196626-05:00,24616.25,24642.5,1,52.5,0.74,51.76,-1.0
1660653741,F.US.MNQ,MNQZ25,long,2025-11-19 13:08:51.798163-05:00,2025-11-19 13:08:59.915179-05:00,24636.0,24642.75,1,13.5,0.74,12.76,-1.0
1665909292,F.US.MNQ,MNQZ25,short,2025-11-20 09:43:58.357097-05:00,2025-11-20 09:45:02.020179-05:00,25231.0,25218.0,1,26.0,0.74,25.26,1.0
1666372271,F.US.MNQ,MNQZ25,short,2025-11-20 09:56:27.880897-05:00,2025-11-20 10:02:51.894166-05:00,25278.0,25271.0,1,14.0,0.74,13.26,1.0
1666432338,F.US.MNQ,MNQZ25,short,2025-11-20 10:04:41.177300-05:00,2025-11-20 10:05:32.762233-05:00,25280.5,25228.5,1,104.0,0.74,103.26,1.0
1666539485,F.US.MNQ,MNQZ25,short,2025-11-20 10:07:43.018365-05:00,2025-11-20 10:09:08.795118-05:00,25200.5,25196.25,1,8.5,0.74,7.76,1.0
1666664879,F.US.MNQ,MNQZ25,short,2025-11-20 10:09:43.792770-05:00,2025-11-20 10:14:36.220874-05:00,25192.75,25174.5,1,36.5,0.74,35.76,1.0
1666909123,F.US.MNQ,MNQZ25,short,2025-11-20 10:16:31.920071-05:00,2025-11-20 10:25:20.601430-05:00,25161.0,25231.25,1,-140.5,0.74,-141.24,1.0
1666909124,F.US.MNQ,MNQZ25,short,2025-11-20 10:18:23.907700-05:00,2025-11-20 10:25:20.601506-05:00,25230.0,25231.25,1,-2.5,0.74,-3.24,1.0
1667257843,F.US.MNQ,MNQZ25,short,2025-11-20 10:26:14.124286-05:00,2025-11-20 10:46:22.078475-05:00,25239.25,25271.25,1,-64.0,0.74,-64.74,1.0
1667257845,F.US.MNQ,MNQZ25,short,2025-11-20 10:44:43.162307-05:00,2025-11-20 10:46:22.078505-05:00,25302.5,25271.25,3,187.5,2.22,185.28,3.0
1667325788,F.US.MNQ,MNQZ25,short,2025-11-20 10:46:36.697513-05:00,2025-11-20 10:49:50.079478-05:00,25272.75,25236.25,1,73.0,0.74,72.26,1.0
1667360652,F.US.MNQ,MNQZ25,short,2025-11-20 10:51:13.316157-05:00,2025-11-20 10:52:04.245466-05:00,25224.0,25222.0,1,4.0,0.74,3.26,1.0
1667428074,F.US.MNQ,MNQZ25,short,2025-11-20 10:55:38.252930-05:00,2025-11-20 10:56:01.930465-05:00,25185.75,25180.75,1,10.0,0.74,9.26,1.0
1667477158,F.US.MNQ,MNQZ25,short,2025-11-20 10:58:05.042490-05:00,2025-11-20 10:58:30.553235-05:00,25180.5,25177.25,1,6.5,0.74,5.76,1.0
1667653771,F.US.MNQ,MNQZ25,long,2025-11-20 11:06:59.381765-05:00,2025-11-20 11:07:29.185644-05:00,25104.5,25090.25,1,-28.5,0.74,-29.24,-1.0
1667732823,F.US.MNQ,MNQZ25,long,2025-11-20 11:07:54.885847-05:00,2025-11-20 11:11:59.403837-05:00,25079.5,25063.5,1,-32.0,0.74,-32.74,-1.0
1667732824,F.US.MNQ,MNQZ25,long,2025-11-20 11:10:32.263618-05:00,2025-11-20 11:11:59.403885-05:00,25051.0,25063.5,3,75.0,2.22,72.78,-3.0
1667909190,F.US.MNQ,MNQZ25,long,2025-11-20 11:14:37.960763-05:00,2025-11-20 11:20:05.844067-05:00,25013.75,24959.25,1,-109.0,0.74,-109.74,-1.0
1667909191,F.US.MNQ,MNQZ25,long,2025-11-20 11:19:05.051933-05:00,2025-11-20 11:20:05.844103-05:00,24931.5,24959.25,5,277.5,3.7,273.8,-5.0
1667937725,F.US.MNQ,MNQZ25,long,2025-11-20 11:21:37.493271-05:00,2025-11-20 11:21:55.466176-05:00,24959.5,24951.0,1,-17.0,0.74,-17.74,-1.0
1667986604,F.US.MNQ,MNQZ25,long,2025-11-20 11:22:23.438035-05:00,2025-11-20 11:24:38.773377-05:00,24925.75,24912.5,1,-26.5,0.74,-27.24,-1.0
1668042548,F.US.MNQ,MNQZ25,long,2025-11-20 11:26:05.452187-05:00,2025-11-20 11:27:38.184321-05:00,24943.0,24964.25,1,42.5,0.74,41.76,-1.0
1668128182,F.US.MNQ,MNQZ25,long,2025-11-20 11:31:46.720347-05:00,2025-11-20 11:32:06.514529-05:00,24861.75,24867.25,1,11.0,0.74,10.26,-1.0
1668271111,F.US.MNQ,MNQZ25,long,2025-11-20 11:41:01.161519-05:00,2025-11-20 11:41:13.134196-05:00,24767.5,24775.0,1,15.0,0.74,14.26,-1.0
1668347825,F.US.MNQ,MNQZ25,long,2025-11-20 11:45:20.124535-05:00,2025-11-20 11:45:40.575602-05:00,24748.75,24756.75,1,16.0,0.74,15.26,-1.0
1668375549,F.US.MNQ,MNQZ25,long,2025-11-20 11:47:21.841755-05:00,2025-11-20 11:47:39.769005-05:00,24716.5,24736.5,1,40.0,0.74,39.26,-1.0
1668441712,F.US.MNQ,MNQZ25,long,2025-11-20 11:50:48.973545-05:00,2025-11-20 11:52:16.535134-05:00,24762.25,24764.0,1,3.5,0.74,2.76,-1.0
1668587432,F.US.MNQ,MNQZ25,long,2025-11-20 11:53:35.717520-05:00,2025-11-20 12:00:17.118206-05:00,24742.0,24590.5,1,-303.0,0.74,-303.74,-1.0
1668587437,F.US.MNQ,MNQZ25,long,2025-11-20 11:55:04.838778-05:00,2025-11-20 12:00:17.118232-05:00,24646.75,24590.5,5,-562.5,3.7,-566.2,-5.0
1668587439,F.US.MNQ,MNQZ25,long,2025-11-20 11:59:17.279367-05:00,2025-11-20 12:00:17.118239-05:00,24532.75,24590.5,15,1732.5,11.1,1721.4,-15.0
1673263251,F.US.MNQ,MNQZ25,long,2025-11-21 05:07:15.389389-05:00,2025-11-21 05:08:26.779791-05:00,23945.75,23959.25,1,27.0,0.74,26.26,-1.0
1673344974,F.US.MNQ,MNQZ25,long,2025-11-21 05:17:14.358278-05:00,2025-11-21 05:31:55.472156-05:00,23956.0,23957.5,1,3.0,0.74,2.26,-1.0
1676225520,F.US.MNQ,MNQZ25,long,2025-11-21 10:55:18.597736-05:00,2025-11-21 10:55:28.963292-05:00,24084.25,24089.0,1,9.5,0.74,8.76,-1.0
1676489248,F.US.MNQ,MNQZ25,long,2025-11-21 11:16:27.892898-05:00,2025-11-21 11:16:50.935435-05:00,24068.5,24075.5,1,14.0,0.74,13.26,-1.0
1676781972,F.US.MNQ,MNQZ25,short,2025-11-21 11:41:57.420672-05:00,2025-11-21 11:42:58.879025-05:00,24220.5,24220.5,1,0.0,0.74,-0.74,1.0
1676792316,F.US.MNQ,MNQZ25,short,2025-11-21 11:43:56.224688-05:00,2025-11-21 11:44:46.917709-05:00,24219.5,24214.25,1,10.5,0.74,9.76,1.0
1676970425,F.US.MNQ,MNQZ25,short,2025-11-21 11:59:10.293023-05:00,2025-11-21 12:00:12.737640-05:00,24358.5,24351.5,1,14.0,0.74,13.26,1.0
1677404755,F.US.MNQ,MNQZ25,short,2025-11-21 12:22:25.413231-05:00,2025-11-21 13:01:08.348577-05:00,24337.75,24332.0,1,11.5,0.74,10.76,1.0
1677698895,F.US.MNQ,MNQZ25,short,2025-11-21 13:39:38.836478-05:00,2025-11-21 13:39:40.818097-05:00,24369.25,24367.0,1,4.5,0.74,3.76,1.0
1677774133,F.US.MNQ,MNQZ25,short,2025-11-21 13:42:30.673594-05:00,2025-11-21 13:49:36.782121-05:00,24360.0,24496.25,1,-272.5,0.74,-273.24,1.0
1677774134,F.US.MNQ,MNQZ25,short,2025-11-21 13:42:33.313992-05:00,2025-11-21 13:49:36.782191-05:00,24360.5,24496.25,1,-271.5,0.74,-272.24,1.0
1677774135,F.US.MNQ,MNQZ25,short,2025-11-21 13:48:42.127411-05:00,2025-11-21 13:49:36.782200-05:00,24487.5,24496.25,5,-87.5,3.7,-91.2,5.0
1677774136,F.US.MNQ,MNQZ25,short,2025-11-21 13:48:53.145658-05:00,2025-11-21 13:49:36.782206-05:00,24501.25,24496.25,15,150.0,11.1,138.9,15.0
1677774137,F.US.MNQ,MNQZ25,short,2025-11-21 13:49:07.667632-05:00,2025-11-21 13:49:36.782214-05:00,24505.75,24496.25,10,190.0,7.4,182.6,10.0
1677774138,F.US.MNQ,MNQZ25,short,2025-11-21 13:49:12.914936-05:00,2025-11-21 13:49:36.782220-05:00,24520.0,24496.25,10,475.0,7.4,467.6,10.0
1677774139,F.US.MNQ,MNQZ25,short,2025-11-21 13:49:17.608198-05:00,2025-11-21 13:49:36.782225-05:00,24529.5,24496.25,5,332.5,3.7,328.8,5.0
1677792839,F.US.MNQ,MNQZ25,short,2025-11-21 13:51:05.240701-05:00,2025-11-21 13:51:41.413857-05:00,24536.5,24530.75,1,11.5,0.74,10.76,1.0
1677832782,F.US.MNQ,MNQZ25,short,2025-11-21 13:56:25.621562-05:00,2025-11-21 13:56:57.633881-05:00,24499.5,24488.25,1,22.5,0.74,21.76,1.0
1681356843,F.US.MNQ,MNQZ25,short,2025-11-24 06:57:06.340117-05:00,2025-11-24 07:10:37.121982-05:00,24449.0,24445.0,1,8.0,0.74,7.26,1.0
1682399184,F.US.MNQ,MNQZ25,short,2025-11-24 09:43:58.618162-05:00,2025-11-24 09:44:45.136145-05:00,24652.75,24615.25,1,75.0,0.74,74.26,1.0
1682527226,F.US.MNQ,MNQZ25,short,2025-11-24 09:48:48.684427-05:00,2025-11-24 09:49:34.856799-05:00,24670.0,24631.0,1,78.0,0.74,77.26,1.0
1683064096,F.US.MNQ,MNQZ25,short,2025-11-24 10:00:35.356267-05:00,2025-11-24 10:11:16.008830-05:00,24703.0,24673.5,1,59.0,0.74,58.26,1.0
1683768385,F.US.MNQ,MNQZ25,short,2025-11-24 10:57:12.900811-05:00,2025-11-24 10:59:12.507711-05:00,24789.5,24780.25,1,18.5,0.74,17.76,1.0
1684872275,F.US.MNQ,MNQZ25,short,2025-11-24 11:00:05.860855-05:00,2025-11-24 12:55:09.752447-05:00,24784.5,24925.75,1,-282.5,0.74,-283.24,1.0
1684872276,F.US.MNQ,MNQZ25,short,2025-11-24 11:09:50.053259-05:00,2025-11-24 12:55:09.752486-05:00,24857.5,24925.75,1,-136.5,0.74,-137.24,1.0
1684872278,F.US.MNQ,MNQZ25,short,2025-11-24 12:38:28.495111-05:00,2025-11-24 12:55:09.752493-05:00,24900.75,24925.75,5,-250.0,3.7,-253.7,5.0
1684872279,F.US.MNQ,MNQZ25,short,2025-11-24 12:54:18.083822-05:00,2025-11-24 12:55:09.752500-05:00,24934.0,24925.75,4,66.0,2.96,63.04,4.0
1684872280,F.US.MNQ,MNQZ25,short,2025-11-24 12:54:19.797189-05:00,2025-11-24 12:55:09.752506-05:00,24935.25,24925.75,5,95.0,3.7,91.3,5.0
1684872281,F.US.MNQ,MNQZ25,short,2025-11-24 12:54:23.352625-05:00,2025-11-24 12:55:09.752512-05:00,24937.5,24925.75,15,352.5,11.1,341.4,15.0
1686079637,F.US.MNQ,MNQZ25,short,2025-11-24 12:55:14.194764-05:00,2025-11-24 15:50:03.868528-05:00,24923.0,24937.0,1,-28.0,0.74,-28.74,1.0
1686079638,F.US.MNQ,MNQZ25,short,2025-11-24 15:44:33.462511-05:00,2025-11-24 15:50:03.868563-05:00,24959.5,24937.0,1,45.0,0.74,44.26,1.0
1688310414,F.US.MNQ,MNQZ25,short,2025-11-25 03:08:21.399178-05:00,2025-11-25 03:46:02.269255-05:00,24905.25,24901.5,1,7.5,0.74,6.76,1.0
1688658379,F.US.MNQ,MNQZ25,short,2025-11-25 05:50:09.167781-05:00,2025-11-25 05:51:31.199477-05:00,24874.25,24871.0,1,6.5,0.74,5.76,1.0
1688685242,F.US.MNQ,MNQZ25,short,2025-11-25 06:02:58.728530-05:00,2025-11-25 06:04:07.221412-05:00,24877.5,24877.0,1,1.0,0.74,0.26,1.0
1689902809,F.US.MNQ,MNQZ25,short,2025-11-25 09:39:41.662333-05:00,2025-11-25 09:40:07.503817-05:00,24844.75,24823.75,1,42.0,0.74,41.26,1.0
1690291497,F.US.MNQ,MNQZ25,short,2025-11-25 09:45:51.362278-05:00,2025-11-25 09:49:49.516955-05:00,24684.25,24637.5,1,93.5,0.74,92.76,1.0
1690688670,F.US.MNQ,MNQZ25,short,2025-11-25 09:54:34.505087-05:00,2025-11-25 10:02:50.326879-05:00,24731.0,24699.75,1,62.5,0.74,61.76,1.0
1691567849,F.US.MNQ,MNQZ25,short,2025-11-25 10:11:36.143454-05:00,2025-11-25 10:49:14.818482-05:00,24708.5,24823.25,1,-229.5,0.74,-230.24,1.0
1691567850,F.US.MNQ,MNQZ25,short,2025-11-25 10:30:20.755916-05:00,2025-11-25 10:49:14.818508-05:00,24806.5,24823.25,1,-33.5,0.74,-34.24,1.0
1691567851,F.US.MNQ,MNQZ25,short,2025-11-25 10:45:04.639962-05:00,2025-11-25 10:49:14.818516-05:00,24849.75,24823.25,5,265.0,3.7,261.3,5.0
1691629545,F.US.MNQ,MNQZ25,short,2025-11-25 10:49:20.374317-05:00,2025-11-25 10:51:46.203217-05:00,24815.5,24762.25,1,106.5,0.74,105.76,1.0
1691669357,F.US.MNQ,MNQZ25,short,2025-11-25 10:53:22.062379-05:00,2025-11-25 10:54:06.261433-05:00,24796.0,24782.75,1,26.5,0.74,25.76,1.0
1691793877,F.US.MNQ,MNQZ25,short,2025-11-25 11:01:25.412963-05:00,2025-11-25 11:02:54.360713-05:00,24801.25,24793.75,1,15.0,0.74,14.26,1.0
1691930199,F.US.MNQ,MNQZ25,short,2025-11-25 11:12:34.515719-05:00,2025-11-25 11:15:09.837720-05:00,24804.75,24780.5,1,48.5,0.74,47.76,1.0
1691996809,F.US.MNQ,MNQZ25,short,2025-11-25 11:17:02.400971-05:00,2025-11-25 11:20:37.468240-05:00,24799.25,24847.5,1,-96.5,0.74,-97.24,1.0
1695786769,F.US.MNQ,MNQZ25,short,2025-11-26 03:02:00.571026-05:00,2025-11-26 03:11:12.180169-05:00,25204.0,25187.5,1,33.0,0.74,32.26,1.0
1696000842,F.US.MNQ,MNQZ25,short,2025-11-26 04:20:09.928745-05:00,2025-11-26 04:21:14.722639-05:00,25156.25,25143.0,1,26.5,0.74,25.76,1.0
1697443674,F.US.MNQ,MNQZ25,short,2025-11-26 09:30:34.230578-05:00,2025-11-26 09:39:22.208118-05:00,25214.5,25206.5,1,16.0,0.74,15.26,1.0
1697549197,F.US.MNQ,MNQZ25,short,2025-11-26 09:41:12.636877-05:00,2025-11-26 09:42:37.562501-05:00,25223.75,25203.5,1,40.5,0.74,39.76,1.0
1697813214,F.US.MNQ,MNQZ25,short,2025-11-26 09:51:27.786616-05:00,2025-11-26 09:52:12.441897-05:00,25260.5,25228.75,1,63.5,0.74,62.76,1.0
1698582090,F.US.MNQ,MNQZ25,short,2025-11-26 11:28:28.900353-05:00,2025-11-26 11:30:05.399430-05:00,25333.75,25326.5,1,14.5,0.74,13.76,1.0
1698972011,F.US.MNQ,MNQZ25,short,2025-11-26 11:32:05.032822-05:00,2025-11-26 12:09:09.466482-05:00,25327.25,25318.75,1,17.0,0.74,16.26,1.0
1699522518,F.US.MNQ,MNQZ25,short,2025-11-26 13:18:11.425712-05:00,2025-11-26 13:19:30.894248-05:00,25321.0,25314.5,1,13.0,0.74,12.26,1.0
1699641891,F.US.MNQ,MNQZ25,short,2025-11-26 13:32:28.544128-05:00,2025-11-26 13:33:15.808860-05:00,25321.25,25316.0,1,10.5,0.74,9.76,1.0
1700143942,F.US.MNQ,MNQZ25,short,2025-11-26 14:44:49.735066-05:00,2025-11-26 14:51:20.179072-05:00,25320.0,25318.0,1,4.0,0.74,3.26,1.0
1700308873,F.US.MNQ,MNQZ25,short,2025-11-26 15:20:55.477595-05:00,2025-11-26 15:30:02.886112-05:00,25348.5,25345.5,1,6.0,0.74,5.26,1.0
1702198123,F.US.MNQ,MNQZ25,long,2025-11-27 07:48:59.524395-05:00,2025-11-27 07:49:32.976174-05:00,25298.75,25301.25,1,5.0,0.74,4.26,-1.0
1703872525,F.US.MNQ,MNQZ25,short,2025-11-28 09:39:32.875381-05:00,2025-11-28 09:41:00.690222-05:00,25375.0,25351.5,1,47.0,0.74,46.26,1.0
1704270208,F.US.MNQ,MNQZ25,short,2025-11-28 09:55:11.933288-05:00,2025-11-28 10:11:43.841173-05:00,25378.75,25369.5,1,18.5,0.74,17.76,1.0
1704884383,F.US.MNQ,MNQZ25,short,2025-11-28 10:30:11.316229-05:00,2025-11-28 11:21:29.892406-05:00,25364.5,25412.25,1,-95.5,0.74,-96.24,1.0
1704884384,F.US.MNQ,MNQZ25,short,2025-11-28 10:51:11.917464-05:00,2025-11-28 11:21:29.892448-05:00,25411.5,25412.25,1,-1.5,0.74,-2.24,1.0
1704884385,F.US.MNQ,MNQZ25,short,2025-11-28 11:09:33.322494-05:00,2025-11-28 11:21:29.892457-05:00,25429.75,25412.25,5,175.0,3.7,171.3,5.0
1708470851,F.US.MNQ,MNQZ25,short,2025-12-01 02:22:19.086110-05:00,2025-12-01 04:38:38.901037-05:00,25241.0,25295.75,1,-109.5,0.74,-110.24,1.0
1708470852,F.US.MNQ,MNQZ25,short,2025-12-01 03:15:55.554597-05:00,2025-12-01 04:38:38.901073-05:00,25316.0,25295.75,3,121.5,2.22,119.28,3.0
1708698833,F.US.MNQ,MNQZ25,short,2025-12-01 06:17:02.889006-05:00,2025-12-01 06:18:08.035583-05:00,25306.0,25303.25,1,5.5,0.74,4.76,1.0
1710451451,F.US.MNQ,MNQZ25,short,2025-12-01 10:02:09.927206-05:00,2025-12-01 10:03:34.043525-05:00,25365.5,25355.5,1,20.0,0.74,19.26,1.0
1710843888,F.US.MNQ,MNQZ25,short,2025-12-01 10:09:21.204384-05:00,2025-12-01 10:22:01.762658-05:00,25359.0,25344.75,1,28.5,0.74,27.76,1.0
1711111029,F.US.MNQ,MNQZ25,short,2025-12-01 10:25:01.918509-05:00,2025-12-01 10:35:27.843748-05:00,25330.0,25276.5,1,107.0,0.74,106.26,1.0
1711619848,F.US.MNQ,MNQZ25,short,2025-12-01 10:37:43.282116-05:00,2025-12-01 11:06:09.925498-05:00,25314.25,25394.25,1,-160.0,0.74,-160.74,1.0
1711619849,F.US.MNQ,MNQZ25,short,2025-12-01 10:56:45.776891-05:00,2025-12-01 11:06:09.925530-05:00,25405.25,25394.25,3,66.0,2.22,63.78,3.0
1711619850,F.US.MNQ,MNQZ25,short,2025-12-01 10:59:53.025368-05:00,2025-12-01 11:06:09.925538-05:00,25412.75,25394.25,5,185.0,3.7,181.3,5.0
1711655694,F.US.MNQ,MNQZ25,short,2025-12-01 11:06:12.747570-05:00,2025-12-01 11:07:36.478314-05:00,25389.25,25362.0,1,54.5,0.74,53.76,1.0
1713197748,F.US.MNQ,MNQZ25,short,2025-12-01 13:54:24.917903-05:00,2025-12-01 14:02:00.782017-05:00,25483.0,25460.0,1,46.0,0.74,45.26,1.0
1716896324,F.US.MNQ,MNQZ25,short,2025-12-02 05:54:42.301528-05:00,2025-12-02 06:04:26.869339-05:00,25493.0,25480.0,1,26.0,0.74,25.26,1.0
1717351779,F.US.MNQ,MNQZ25,short,2025-12-02 08:31:13.002964-05:00,2025-12-02 08:32:27.203675-05:00,25488.25,25486.25,1,4.0,0.74,3.26,1.0
1718496374,F.US.MNQ,MNQZ25,short,2025-12-02 09:31:04.433210-05:00,2025-12-02 09:53:44.967691-05:00,25476.0,25570.0,1,-188.0,0.74,-188.74,1.0
1718496375,F.US.MNQ,MNQZ25,short,2025-12-02 09:36:35.126863-05:00,2025-12-02 09:53:44.967726-05:00,25574.5,25570.0,1,9.0,0.74,8.26,1.0
1718496376,F.US.MNQ,MNQZ25,short,2025-12-02 09:52:03.295216-05:00,2025-12-02 09:53:44.967733-05:00,25595.25,25570.0,5,252.5,3.7,248.8,5.0
1719442389,F.US.MNQ,MNQZ25,short,2025-12-02 09:53:47.936018-05:00,2025-12-02 10:30:05.578349-05:00,25567.25,25569.0,1,-3.5,0.74,-4.24,1.0
1719442390,F.US.MNQ,MNQZ25,short,2025-12-02 09:59:19.492873-05:00,2025-12-02 10:30:05.578374-05:00,25604.0,25569.0,1,70.0,0.74,69.26,1.0
1719576720,F.US.MNQ,MNQZ25,short,2025-12-02 10:31:06.359598-05:00,2025-12-02 10:34:07.918675-05:00,25563.75,25542.5,1,42.5,0.74,41.76,1.0
1719687915,F.US.MNQ,MNQZ25,short,2025-12-02 10:36:21.895595-05:00,2025-12-02 10:39:26.802087-05:00,25560.25,25559.5,1,1.5,0.74,0.76,1.0
1720085935,F.US.MNQ,MNQZ25,short,2025-12-02 10:58:01.387804-05:00,2025-12-02 11:00:06.784248-05:00,25647.75,25621.25,1,53.0,0.74,52.26,1.0
1720297690,F.US.MNQ,MNQZ25,short,2025-12-02 11:07:17.372165-05:00,2025-12-02 11:10:15.084531-05:00,25604.5,25603.0,1,3.0,0.74,2.26,1.0
1720347987,F.US.MNQ,MNQZ25,short,2025-12-02 11:11:31.543884-05:00,2025-12-02 11:12:33.918515-05:00,25573.25,25564.5,1,17.5,0.74,16.76,1.0
1720478011,F.US.MNQ,MNQZ25,short,2025-12-02 11:15:47.200583-05:00,2025-12-02 11:19:23.488861-05:00,25534.25,25517.5,1,33.5,0.74,32.76,1.0
1725793987,F.US.MNQ,MNQZ25,short,2025-12-03 08:19:47.674997-05:00,2025-12-03 08:20:47.007993-05:00,25655.0,25641.25,1,27.5,0.74,26.76,1.0
1726159395,F.US.MNQ,MNQZ25,short,2025-12-03 09:06:46.797450-05:00,2025-12-03 09:07:25.038575-05:00,25521.25,25491.5,1,59.5,0.74,58.76,1.0
1727719522,F.US.MNQ,MNQZ25,short,2025-12-03 10:06:51.426632-05:00,2025-12-03 10:15:51.744256-05:00,25534.75,25517.5,1,34.5,0.74,33.76,1.0
1728030282,F.US.MNQ,MNQZ25,short,2025-12-03 10:19:33.348562-05:00,2025-12-03 10:29:07.188141-05:00,25529.25,25542.5,1,-26.5,0.74,-27.24,1.0
1728030283,F.US.MNQ,MNQZ25,short,2025-12-03 10:27:46.181467-05:00,2025-12-03 10:29:07.188171-05:00,25547.5,25542.5,3,30.0,2.22,27.78,3.0
1728089468,F.US.MNQ,MNQZ25,short,2025-12-03 10:29:11.727900-05:00,2025-12-03 10:32:02.513393-05:00,25530.5,25514.75,1,31.5,0.74,30.76,1.0
1728411084,F.US.MNQ,MNQZ25,short,2025-12-03 10:41:40.434090-05:00,2025-12-03 10:45:18.022558-05:00,25573.0,25589.0,1,-32.0,0.74,-32.74,1.0
1728411085,F.US.MNQ,MNQZ25,short,2025-12-03 10:44:28.580012-05:00,2025-12-03 10:45:18.022586-05:00,25597.75,25589.0,3,52.5,2.22,50.28,3.0
1728833741,F.US.MNQ,MNQZ25,short,2025-12-03 10:55:45.585038-05:00,2025-12-03 11:11:10.031591-05:00,25567.75,25534.25,1,67.0,0.74,66.26,1.0
1729032893,F.US.MNQ,MNQZ25,short,2025-12-03 11:21:49.560020-05:00,2025-12-03 11:22:54.936490-05:00,25569.75,25550.5,1,38.5,0.74,37.76,1.0
1729324295,F.US.MNQ,MNQZ25,short,2025-12-03 11:27:31.295824-05:00,2025-12-03 11:46:00.779326-05:00,25557.0,25595.0,1,-76.0,0.74,-76.74,1.0
1729324299,F.US.MNQ,MNQZ25,short,2025-12-03 11:35:05.015172-05:00,2025-12-03 11:46:00.779369-05:00,25611.25,25595.0,4,130.0,2.96,127.04,4.0
1734371914,F.US.MNQ,MNQZ25,short,2025-12-04 09:13:10.079791-05:00,2025-12-04 09:17:40.897097-05:00,25729.5,25706.75,1,45.5,0.74,44.76,1.0
1734799780,F.US.MNQ,MNQZ25,short,2025-12-04 09:19:13.645251-05:00,2025-12-04 09:36:33.822804-05:00,25704.0,25631.75,1,144.5,0.74,143.76,1.0
1734845463,F.US.MNQ,MNQZ25,short,2025-12-04 09:36:56.957191-05:00,2025-12-04 09:37:38.754094-05:00,25630.25,25606.5,1,47.5,0.74,46.76,1.0
1735402464,F.US.MNQ,MNQZ25,short,2025-12-04 09:52:25.784937-05:00,2025-12-04 09:57:52.580299-05:00,25567.25,25556.75,1,21.0,0.74,20.26,1.0
1736502292,F.US.MNQ,MNQZ25,short,2025-12-04 10:46:03.322199-05:00,2025-12-04 10:47:47.412428-05:00,25628.25,25594.25,1,68.0,0.74,67.26,1.0
1738642256,F.US.MNQ,MNQZ25,short,2025-12-04 13:07:43.771385-05:00,2025-12-04 14:16:59.205690-05:00,25579.0,25578.5,1,1.0,0.74,0.26,1.0
1744169294,F.US.MNQ,MNQZ25,short,2025-12-05 10:06:10.190509-05:00,2025-12-05 10:47:21.990514-05:00,25832.0,25816.25,1,31.5,0.74,30.76,1.0
1744578685,F.US.MNQ,MNQZ25,long,2025-12-05 11:03:18.216427-05:00,2025-12-05 11:06:30.741325-05:00,25747.0,25753.5,1,13.0,0.74,12.26,-1.0
1745301379,F.US.MNQ,MNQZ25,long,2025-12-05 11:25:29.170312-05:00,2025-12-05 11:54:54.617966-05:00,25730.25,25736.5,1,12.5,0.74,11.76,-1.0
