rule,direction,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,date,or_class
ema_continuation,long,2026-01-21 14:07:00-05:00,25247.25,2026-01-21 14:27:00-05:00,25306.75,target,117.66,2026-01-21,normal
ema_continuation,short,2026-01-21 12:59:00-05:00,25245.5,2026-01-21 13:02:00-05:00,25186.0,target,117.66,2026-01-21,normal
orb_break,short,2026-01-22 09:47:00-05:00,25603.5,2026-01-22 10:00:00-05:00,25544.0,target,117.66,2026-01-22,normal
orb_retest,short,2026-01-22 09:48:00-05:00,25576.25,2026-01-22 09:51:00-05:00,25606.75,stop,-62.34,2026-01-22,normal
inverse_orb,long,2026-01-22 09:53:00-05:00,25618.5,2026-01-22 09:55:00-05:00,25588.0,stop,-62.34,2026-01-22,normal
ema_continuation,long,2026-01-22 13:56:00-05:00,25685.25,2026-01-22 14:56:00-05:00,25654.75,stop,-62.34,2026-01-22,normal
ema_continuation,short,2026-01-22 15:53:00-05:00,25646.5,2026-01-22 15:55:00-05:00,25648.0,rth_close,-4.34,2026-01-22,normal
orb_break,long,2026-01-23 10:00:00-05:00,25676.75,2026-01-23 10:22:00-05:00,25736.25,target,117.66,2026-01-23,normal
ema_continuation,long,2026-01-23 12:01:00-05:00,25771.5,2026-01-23 12:42:00-05:00,25741.0,stop,-62.34,2026-01-23,normal
ema_continuation,short,2026-01-23 09:57:00-05:00,25645.0,2026-01-23 10:00:00-05:00,25675.5,stop,-62.34,2026-01-23,normal
orb_break,long,2026-01-26 09:47:00-05:00,25822.25,2026-01-26 10:20:00-05:00,25881.75,target,117.66,2026-01-26,normal
orb_retest,long,2026-01-26 09:48:00-05:00,25818.75,2026-01-26 10:20:00-05:00,25878.25,target,117.66,2026-01-26,normal
inverse_orb,short,2026-01-26 09:48:00-05:00,25817.75,2026-01-26 09:57:00-05:00,25848.25,stop,-62.34,2026-01-26,normal
ema_continuation,long,2026-01-26 12:48:00-05:00,25892.5,2026-01-26 15:51:00-05:00,25862.0,stop,-62.34,2026-01-26,normal
orb_break,long,2026-01-27 09:54:00-05:00,26038.0,2026-01-27 10:46:00-05:00,26097.5,target,117.66,2026-01-27,normal
ema_continuation,long,2026-01-27 12:17:00-05:00,26062.25,2026-01-27 15:55:00-05:00,26077.5,rth_close,29.16,2026-01-27,normal
orb_break,short,2026-01-28 10:33:00-05:00,26218.25,2026-01-28 11:22:00-05:00,26158.75,target,117.66,2026-01-28,tight
orb_retest,short,2026-01-28 10:34:00-05:00,26195.0,2026-01-28 10:38:00-05:00,26225.5,stop,-62.34,2026-01-28,tight
inverse_orb,long,2026-01-28 10:34:00-05:00,26196.0,2026-01-28 10:57:00-05:00,26165.5,stop,-62.34,2026-01-28,tight
ema_continuation,long,2026-01-28 10:47:00-05:00,26168.25,2026-01-28 11:41:00-05:00,26137.75,stop,-62.34,2026-01-28,tight
ema_continuation,short,2026-01-28 12:15:00-05:00,26144.0,2026-01-28 13:51:00-05:00,26174.5,stop,-62.34,2026-01-28,tight
orb_break,short,2026-01-29 09:47:00-05:00,25972.75,2026-01-29 09:48:00-05:00,26003.25,stop,-62.34,2026-01-29,wide
orb_retest,short,2026-01-29 09:48:00-05:00,26004.75,2026-01-29 09:51:00-05:00,25945.25,target,117.66,2026-01-29,wide
inverse_orb,long,2026-01-29 09:48:00-05:00,26005.75,2026-01-29 09:48:00-05:00,25975.25,stop,-62.34,2026-01-29,wide
ema_continuation,short,2026-01-29 12:03:00-05:00,25750.5,2026-01-29 12:12:00-05:00,25781.0,stop,-62.34,2026-01-29,wide
orb_break,short,2026-01-30 10:30:00-05:00,25779.25,2026-01-30 10:31:00-05:00,25809.75,stop,-62.34,2026-01-30,normal
orb_retest,short,2026-01-30 10:36:00-05:00,25834.75,2026-01-30 10:36:00-05:00,25865.25,stop,-62.34,2026-01-30,normal
inverse_orb,long,2026-01-30 10:36:00-05:00,25835.75,2026-01-30 10:41:00-05:00,25895.25,target,117.66,2026-01-30,normal
ema_continuation,long,2026-01-30 10:22:00-05:00,25875.75,2026-01-30 10:26:00-05:00,25845.25,stop,-62.34,2026-01-30,normal
ema_continuation,short,2026-01-30 09:50:00-05:00,25904.0,2026-01-30 09:58:00-05:00,25844.5,target,117.66,2026-01-30,normal
orb_break,long,2026-02-02 09:47:00-05:00,25717.75,2026-02-02 09:50:00-05:00,25777.25,target,117.66,2026-02-02,wide
orb_retest,long,2026-02-02 09:48:00-05:00,25738.5,2026-02-02 09:48:00-05:00,25708.0,stop,-62.34,2026-02-02,wide
inverse_orb,short,2026-02-02 09:48:00-05:00,25737.5,2026-02-02 09:50:00-05:00,25768.0,stop,-62.34,2026-02-02,wide
ema_continuation,long,2026-02-02 14:31:00-05:00,25911.25,2026-02-02 14:51:00-05:00,25880.75,stop,-62.34,2026-02-02,wide
ema_continuation,short,2026-02-02 15:12:00-05:00,25887.25,2026-02-02 15:55:00-05:00,25855.5,rth_close,62.16,2026-02-02,wide
orb_break,short,2026-02-03 09:55:00-05:00,25699.25,2026-02-03 09:58:00-05:00,25639.75,target,117.66,2026-02-03,wide
orb_retest,short,2026-02-03 09:56:00-05:00,25674.0,2026-02-03 09:56:00-05:00,25704.5,stop,-62.34,2026-02-03,wide
ema_continuation,short,2026-02-03 14:22:00-05:00,25339.0,2026-02-03 14:26:00-05:00,25279.5,target,117.66,2026-02-03,wide
orb_break,short,2026-02-04 09:59:00-05:00,25200.25,2026-02-04 10:01:00-05:00,25140.75,target,117.66,2026-02-04,normal
orb_retest,short,2026-02-04 10:10:00-05:00,25214.75,2026-02-04 10:10:00-05:00,25245.25,stop,-62.34,2026-02-04,normal
inverse_orb,long,2026-02-04 10:10:00-05:00,25215.75,2026-02-04 10:18:00-05:00,25185.25,stop,-62.34,2026-02-04,normal
ema_continuation,short,2026-02-04 13:59:00-05:00,24923.25,2026-02-04 14:05:00-05:00,24863.75,target,117.66,2026-02-04,normal
orb_break,short,2026-02-05 10:11:00-05:00,24618.25,2026-02-05 10:11:00-05:00,24648.75,stop,-62.34,2026-02-05,wide
orb_retest,short,2026-02-05 10:18:00-05:00,24614.25,2026-02-05 10:20:00-05:00,24644.75,stop,-62.34,2026-02-05,wide
inverse_orb,long,2026-02-05 10:40:00-05:00,24651.75,2026-02-05 10:40:00-05:00,24621.25,stop,-62.34,2026-02-05,wide
ema_continuation,short,2026-02-05 11:26:00-05:00,24726.0,2026-02-05 11:27:00-05:00,24756.5,stop,-62.34,2026-02-05,wide
orb_break,long,2026-02-06 09:46:00-05:00,24922.0,2026-02-06 09:52:00-05:00,24981.5,target,117.66,2026-02-06,wide
orb_retest,long,2026-02-06 09:47:00-05:00,24940.0,2026-02-06 09:47:00-05:00,24909.5,stop,-62.34,2026-02-06,wide
inverse_orb,short,2026-02-06 09:47:00-05:00,24939.0,2026-02-06 09:51:00-05:00,24969.5,stop,-62.34,2026-02-06,wide
ema_continuation,long,2026-02-06 10:07:00-05:00,24791.75,2026-02-06 10:07:00-05:00,24761.25,stop,-62.34,2026-02-06,wide
orb_break,long,2026-02-09 09:47:00-05:00,25168.0,2026-02-09 09:47:00-05:00,25137.5,stop,-62.34,2026-02-09,wide
orb_retest,long,2026-02-09 09:48:00-05:00,25179.25,2026-02-09 09:50:00-05:00,25148.75,stop,-62.34,2026-02-09,wide
inverse_orb,short,2026-02-09 09:51:00-05:00,25130.25,2026-02-09 10:04:00-05:00,25160.75,stop,-62.34,2026-02-09,wide
ema_continuation,long,2026-02-09 09:54:00-05:00,25123.5,2026-02-09 09:54:00-05:00,25093.0,stop,-62.34,2026-02-09,wide
orb_break,long,2026-02-10 10:07:00-05:00,25437.0,2026-02-10 10:13:00-05:00,25406.5,stop,-62.34,2026-02-10,normal
orb_break,short,2026-02-10 09:49:00-05:00,25278.25,2026-02-10 09:50:00-05:00,25308.75,stop,-62.34,2026-02-10,normal
orb_retest,long,2026-02-10 10:14:00-05:00,25391.75,2026-02-10 10:14:00-05:00,25361.25,stop,-62.34,2026-02-10,normal
orb_retest,short,2026-02-10 09:50:00-05:00,25318.0,2026-02-10 09:53:00-05:00,25348.5,stop,-62.34,2026-02-10,normal
inverse_orb,long,2026-02-10 09:50:00-05:00,25319.0,2026-02-10 09:50:00-05:00,25288.5,stop,-62.34,2026-02-10,normal
inverse_orb,short,2026-02-10 10:14:00-05:00,25390.75,2026-02-10 10:21:00-05:00,25421.25,stop,-62.34,2026-02-10,normal
ema_continuation,long,2026-02-10 10:14:00-05:00,25391.75,2026-02-10 10:14:00-05:00,25361.25,stop,-62.34,2026-02-10,normal
ema_continuation,short,2026-02-10 12:12:00-05:00,25355.25,2026-02-10 12:19:00-05:00,25385.75,stop,-62.34,2026-02-10,normal
orb_break,short,2026-02-11 09:58:00-05:00,25295.25,2026-02-11 09:58:00-05:00,25325.75,stop,-62.34,2026-02-11,normal
orb_retest,short,2026-02-11 10:02:00-05:00,25279.0,2026-02-11 10:02:00-05:00,25309.5,stop,-62.34,2026-02-11,normal
inverse_orb,long,2026-02-11 14:24:00-05:00,25345.75,2026-02-11 14:45:00-05:00,25315.25,stop,-62.34,2026-02-11,normal
ema_continuation,long,2026-02-11 09:59:00-05:00,25305.5,2026-02-11 10:03:00-05:00,25275.0,stop,-62.34,2026-02-11,normal
ema_continuation,short,2026-02-11 10:53:00-05:00,25240.75,2026-02-11 10:57:00-05:00,25271.25,stop,-62.34,2026-02-11,normal
orb_break,short,2026-02-12 09:46:00-05:00,25287.75,2026-02-12 09:56:00-05:00,25228.25,target,117.66,2026-02-12,tight
orb_retest,short,2026-02-12 09:48:00-05:00,25272.25,2026-02-12 09:57:00-05:00,25212.75,target,117.66,2026-02-12,tight
ema_continuation,short,2026-02-12 13:43:00-05:00,24892.5,2026-02-12 13:53:00-05:00,24923.0,stop,-62.34,2026-02-12,tight
orb_break,long,2026-02-13 09:46:00-05:00,24803.5,2026-02-13 09:47:00-05:00,24773.0,stop,-62.34,2026-02-13,wide
orb_retest,long,2026-02-13 09:47:00-05:00,24815.5,2026-02-13 09:47:00-05:00,24785.0,stop,-62.34,2026-02-13,wide
inverse_orb,short,2026-02-13 09:50:00-05:00,24719.75,2026-02-13 09:50:00-05:00,24750.25,stop,-62.34,2026-02-13,wide
ema_continuation,long,2026-02-13 13:06:00-05:00,24917.5,2026-02-13 13:22:00-05:00,24977.0,target,117.66,2026-02-13,wide
ema_continuation,short,2026-02-13 09:48:00-05:00,24820.0,2026-02-13 09:50:00-05:00,24760.5,target,117.66,2026-02-13,wide
orb_break,long,2026-02-17 13:40:00-05:00,24850.25,2026-02-17 13:40:00-05:00,24819.75,stop,-62.34,2026-02-17,normal
orb_break,short,2026-02-17 09:51:00-05:00,24570.75,2026-02-17 09:55:00-05:00,24511.25,target,117.66,2026-02-17,normal
orb_retest,long,2026-02-17 13:41:00-05:00,24834.5,2026-02-17 15:08:00-05:00,24804.0,stop,-62.34,2026-02-17,normal
orb_retest,short,2026-02-17 10:19:00-05:00,24633.0,2026-02-17 10:22:00-05:00,24573.5,target,117.66,2026-02-17,normal
inverse_orb,long,2026-02-17 10:19:00-05:00,24634.0,2026-02-17 10:20:00-05:00,24603.5,stop,-62.34,2026-02-17,normal
