date,rule_version,tier1_rule_hash,tier2_rule_hash,a_plus_rule_hash,data_file_hash,data_last_timestamp,run_timestamp_utc,clean,quality,rth_bar_count,expected_rth_bar_count,missing_minute_count,zero_volume_rth_count,zero_volume_post_or_count,session_end_ts,expected_session_end_ts,early_close_flag,full_session_clean,full_session_quality,or_class,or_percentile,or_history_count,or_history_window,or_high,or_low,or_size,or_close_position,execute_rule,tier1_a_plus_tag,tier1_eligible,tier1_rejection_reason,tier1_breakout_ts,tier1_signal_ts,tier1_entry_ts,tier1_raw_entry_price,tier1_entry_price,tier1_stop_price,tier1_target_price,tier1_exit_ts,tier1_raw_exit_price,tier1_exit_price,tier1_exit_reason,tier1_net_pnl,tier1_signal_bar_open,tier1_signal_bar_high,tier1_signal_bar_low,tier1_signal_bar_close,tier1_signal_bar_volume,tier1_signal_bar_vwap,tier1_entry_bar_open,tier1_entry_bar_high,tier1_entry_bar_low,tier1_entry_bar_close,tier1_entry_bar_volume,tier1_entry_bar_vwap,tier1_exit_bar_open,tier1_exit_bar_high,tier1_exit_bar_low,tier1_exit_bar_close,tier1_exit_bar_volume,tier1_exit_bar_vwap,tier2_shadow_eligible,tier2_shadow_rejection_reason,tier2_shadow_breakout_ts,tier2_shadow_signal_ts,tier2_shadow_entry_ts,tier2_shadow_raw_entry_price,tier2_shadow_entry_price,tier2_shadow_stop_price,tier2_shadow_target_price,tier2_shadow_exit_ts,tier2_shadow_raw_exit_price,tier2_shadow_exit_price,tier2_shadow_exit_reason,tier2_shadow_net_pnl,tier2_shadow_signal_bar_open,tier2_shadow_signal_bar_high,tier2_shadow_signal_bar_low,tier2_shadow_signal_bar_close,tier2_shadow_signal_bar_volume,tier2_shadow_signal_bar_vwap,tier2_shadow_entry_bar_open,tier2_shadow_entry_bar_high,tier2_shadow_entry_bar_low,tier2_shadow_entry_bar_close,tier2_shadow_entry_bar_volume,tier2_shadow_entry_bar_vwap,tier2_shadow_exit_bar_open,tier2_shadow_exit_bar_high,tier2_shadow_exit_bar_low,tier2_shadow_exit_bar_close,tier2_shadow_exit_bar_volume,tier2_shadow_exit_bar_vwap,a_plus_shadow_eligible,a_plus_shadow_rejection_reason,a_plus_shadow_breakout_ts,a_plus_shadow_signal_ts,a_plus_shadow_entry_ts,a_plus_shadow_raw_entry_price,a_plus_shadow_entry_price,a_plus_shadow_stop_price,a_plus_shadow_target_price,a_plus_shadow_exit_ts,a_plus_shadow_raw_exit_price,a_plus_shadow_exit_price,a_plus_shadow_exit_reason,a_plus_shadow_net_pnl,a_plus_shadow_signal_bar_open,a_plus_shadow_signal_bar_high,a_plus_shadow_signal_bar_low,a_plus_shadow_signal_bar_close,a_plus_shadow_signal_bar_volume,a_plus_shadow_signal_bar_vwap,a_plus_shadow_entry_bar_open,a_plus_shadow_entry_bar_high,a_plus_shadow_entry_bar_low,a_plus_shadow_entry_bar_close,a_plus_shadow_entry_bar_volume,a_plus_shadow_entry_bar_vwap,a_plus_shadow_exit_bar_open,a_plus_shadow_exit_bar_high,a_plus_shadow_exit_bar_low,a_plus_shadow_exit_bar_close,a_plus_shadow_exit_bar_volume,a_plus_shadow_exit_bar_vwap
2025-02-21,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-02-21 15:59:00-05:00,2025-02-21 15:59:00-05:00,False,True,clean,normal,55.00000000000001,20,20,22188.0,22096.75,91.25,0.29315068493150687,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-02-24 15:59:00-05:00,2025-02-24 15:59:00-05:00,False,True,clean,normal,75.0,20,20,21801.75,21684.0,117.75,0.2356687898089172,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-02-25 15:59:00-05:00,2025-02-25 15:59:00-05:00,False,True,clean,normal,45.0,20,20,21397.5,21311.0,86.5,0.031791907514450865,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-26,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-02-26 15:59:00-05:00,2025-02-26 15:59:00-05:00,False,True,clean,normal,45.0,20,20,21274.25,21188.5,85.75,0.5306122448979592,tier1_pilot,False,True,,2025-02-26 09:49:00-05:00,2025-02-26 10:07:00-05:00,2025-02-26 10:08:00-05:00,21299.0,21301.5,21261.5,21351.5,2025-02-26 10:18:00-05:00,21351.5,21349.0,target,93.66,21273.25,21299.25,21264.75,21299.25,6837.0,21255.989079135594,21299.0,21312.5,21285.25,21288.75,7245.0,21256.971007346427,21341.75,21356.0,21337.5,21353.5,6385.0,21267.793264420674,False,signal_filtered,2025-02-26 09:49:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,signal_filtered,2025-02-26 09:49:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-02-27 15:59:00-05:00,2025-02-27 15:59:00-05:00,False,True,clean,wide,100.0,20,20,21381.0,21170.0,211.0,0.10545023696682465,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-02-28 15:59:00-05:00,2025-02-28 15:59:00-05:00,False,True,clean,wide,95.0,20,20,20644.75,20460.25,184.5,0.8035230352303523,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-03 15:59:00-05:00,2025-03-03 15:59:00-05:00,False,True,clean,wide,90.0,20,20,21120.75,20942.25,178.5,0.1568627450980392,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-04 15:59:00-05:00,2025-03-04 15:59:00-05:00,False,True,clean,wide,85.0,20,20,20430.0,20258.5,171.5,0.4227405247813411,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-05 15:59:00-05:00,2025-03-05 15:59:00-05:00,False,True,clean,wide,80.0,20,20,20455.75,20313.0,142.75,0.7845884413309983,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-06 15:59:00-05:00,2025-03-06 15:59:00-05:00,False,True,clean,normal,50.0,20,20,20319.75,20228.25,91.5,0.2103825136612022,tier1_pilot,False,False,signal_filtered,2025-03-06 09:50:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2025-03-06 09:50:00-05:00,2025-03-06 10:03:00-05:00,2025-03-06 10:04:00-05:00,20354.0,20356.5,20316.5,20436.5,2025-03-06 10:17:00-05:00,20436.5,20434.0,target,153.66,20315.5,20363.75,20311.25,20353.75,11679.0,20286.93707252179,20354.0,20386.0,20353.5,20358.75,10321.0,20289.641039942628,20409.0,20437.25,20401.5,20433.25,5826.0,20316.689907678938,False,signal_filtered,2025-03-06 09:50:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-07 15:59:00-05:00,2025-03-07 15:59:00-05:00,False,True,clean,wide,80.0,20,20,20190.75,20024.25,166.5,0.7492492492492493,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-10 15:59:00-04:00,2025-03-10 15:59:00-04:00,False,True,clean,normal,55.00000000000001,20,20,19902.0,19787.75,114.25,0.8205689277899344,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-11 15:59:00-04:00,2025-03-11 15:59:00-04:00,False,True,clean,wide,80.0,20,20,19553.0,19386.5,166.5,0.9009009009009009,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-12 15:59:00-04:00,2025-03-12 15:59:00-04:00,False,True,clean,normal,45.0,20,20,19776.75,19668.0,108.75,0.167816091954023,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-13 15:59:00-04:00,2025-03-13 15:59:00-04:00,False,True,clean,normal,40.0,20,20,19577.0,19470.25,106.75,0.01405152224824356,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-14,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-03-14 15:59:00-04:00,2025-03-14 15:59:00-04:00,False,True,clean,normal,70.0,20,20,19600.5,19450.0,150.5,0.8438538205980066,tier1_pilot,False,False,signal_filtered,2025-03-14 09:50:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2025-03-14 09:50:00-04:00,2025-03-14 10:59:00-04:00,2025-03-14 11:00:00-04:00,19610.25,19612.75,19572.75,19692.75,2025-03-14 11:41:00-04:00,19692.75,19690.25,target,153.66,19587.5,19611.0,19585.75,19610.5,7863.0,19532.92549293301,19610.25,19641.5,19609.75,19624.25,14459.0,19534.923651853558,19688.75,19694.75,19685.75,19691.75,3986.0,19556.22475212424,False,signal_filtered,2025-03-14 09:50:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
