date,clean,quality,or_class,eligible,reason,or_high,or_low,or_size,breakout_ts,signal_ts,entry_ts,raw_entry,entry_price,stop_price,target_price,exit_ts,raw_exit,exit_price,exit_reason,net_pnl,vwap_at_signal,close_minus_vwap
2025-03-27,True,clean,normal,True,,20069.75,19937.75,132.0,2025-03-27 09:55:00-04:00,2025-03-27 10:17:00-04:00,2025-03-27 10:18:00-04:00,20081.25,20083.75,20043.75,20133.75,2025-03-27 10:35:00-04:00,20133.75,20131.25,target,93.66,20024.214947008713,57.53505299128665
2025-03-28,True,clean,tight,False,or_class_tight,19941.25,19839.5,101.75,,,,,,,,,,,,,,
2025-03-31,True,clean,wide,False,or_class_wide,19192.25,19003.25,189.0,,,,,,,,,,,,,,
2025-04-01,True,clean,tight,False,or_class_tight,19433.0,19338.25,94.75,,,,,,,,,,,,,,
2025-04-02,True,clean,wide,False,or_class_wide,19533.75,19317.0,216.75,,,,,,,,,,,,,,
2025-04-03,True,clean,normal,False,no_upside_breakout,19074.0,18910.75,163.25,,,,,,,,,,,,,,
2025-04-04,True,clean,wide,False,or_class_wide,18248.75,18008.25,240.5,,,,,,,,,,,,,,
2025-04-07,True,clean,wide,False,or_class_wide,16981.25,16673.5,307.75,,,,,,,,,,,,,,
2025-04-08,True,clean,normal,False,no_retest_signal,18202.0,18062.25,139.75,,,,,,,,,,,,,,
2025-04-09,True,clean,wide,False,or_class_wide,17553.75,17196.25,357.5,,,,,,,,,,,,,,
2025-04-10,True,clean,wide,False,or_class_wide,18871.75,18679.25,192.5,,,,,,,,,,,,,,
2025-04-11,True,clean,wide,False,or_class_wide,18571.25,18353.5,217.75,,,,,,,,,,,,,,
2025-04-14,True,clean,wide,False,or_class_wide,19255.25,18994.25,261.0,,,,,,,,,,,,,,
2025-04-15,True,clean,normal,True,,19086.75,18968.0,118.75,2025-04-15 09:48:00-04:00,2025-04-15 10:03:00-04:00,2025-04-15 10:04:00-04:00,19091.0,19093.5,19053.5,19143.5,2025-04-15 10:13:00-04:00,19143.5,19141.0,target,93.66,19055.486245246535,35.51375475346504
2025-04-16,True,clean,tight,False,or_class_tight,18679.0,18572.5,106.5,,,,,,,,,,,,,,
2025-04-17,True,clean,normal,False,no_retest_signal,18509.5,18382.25,127.25,,,,,,,,,,,,,,
2025-04-21,True,clean,tight,False,or_class_tight,18165.75,18060.75,105.0,,,,,,,,,,,,,,
2025-04-22,True,clean,normal,False,no_retest_signal,18211.0,18100.25,110.75,,,,,,,,,,,,,,
2025-04-23,True,clean,normal,False,signal_filtered,19113.0,18917.0,196.0,,,,,,,,,,,,,,
2025-04-24,True,clean,normal,False,no_retest_signal,18961.25,18846.5,114.75,,,,,,,,,,,,,,
2025-04-25,True,clean,tight,False,or_class_tight,19363.25,19256.25,107.0,,,,,,,,,,,,,,
2025-04-28,True,clean,normal,False,no_retest_signal,19599.0,19482.75,116.25,,,,,,,,,,,,,,
2025-04-29,True,clean,tight,False,or_class_tight,19477.5,19404.0,73.5,,,,,,,,,,,,,,
2025-04-30,True,clean,normal,False,signal_filtered,19304.25,19135.25,169.0,,,,,,,,,,,,,,
2025-05-01,True,clean,tight,False,or_class_tight,19990.5,19888.5,102.0,,,,,,,,,,,,,,
2025-05-02,True,clean,tight,False,or_class_tight,20125.0,20033.0,92.0,,,,,,,,,,,,,,
2025-05-05,True,clean,tight,False,or_class_tight,20053.75,19985.25,68.5,,,,,,,,,,,,,,
2025-05-06,True,clean,tight,False,or_class_tight,19864.5,19779.25,85.25,,,,,,,,,,,,,,
2025-05-07,True,clean,tight,False,or_class_tight,19934.25,19866.0,68.25,,,,,,,,,,,,,,
2025-05-08,True,clean,tight,False,or_class_tight,20174.5,20097.75,76.75,,,,,,,,,,,,,,
2025-05-09,True,clean,tight,False,or_class_tight,20279.75,20220.0,59.75,,,,,,,,,,,,,,
2025-05-12,True,clean,wide,False,or_class_wide,20922.25,20746.5,175.75,,,,,,,,,,,,,,
2025-05-13,True,clean,normal,False,no_retest_signal,21080.5,20973.25,107.25,,,,,,,,,,,,,,
2025-05-14,True,clean,normal,False,no_retest_signal,21404.75,21314.0,90.75,,,,,,,,,,,,,,
2025-05-15,True,clean,tight,False,or_class_tight,21339.5,21276.75,62.75,,,,,,,,,,,,,,
2025-05-16,True,clean,normal,False,no_retest_signal,21470.25,21388.75,81.5,,,,,,,,,,,,,,
2025-05-19,True,clean,wide,False,or_class_wide,21335.0,21201.5,133.5,,,,,,,,,,,,,,
2025-05-20,True,clean,tight,False,or_class_tight,21439.75,21390.5,49.25,,,,,,,,,,,,,,
2025-05-21,True,clean,normal,True,,21372.25,21277.0,95.25,2025-05-21 09:48:00-04:00,2025-05-21 10:38:00-04:00,2025-05-21 10:39:00-04:00,21400.25,21402.75,21362.75,21452.75,2025-05-21 10:59:00-04:00,21452.75,21450.25,target,93.66,21373.662617086706,26.337382913294277
2025-05-22,True,clean,normal,True,,21219.5,21113.75,105.75,2025-05-22 09:52:00-04:00,2025-05-22 10:27:00-04:00,2025-05-22 10:28:00-04:00,21237.75,21240.25,21200.25,21290.25,2025-05-22 10:54:00-04:00,21200.25,21197.75,stop,-86.34,21228.929839094333,9.320160905666853
2025-05-23,True,clean,wide,False,or_class_wide,20953.5,20821.5,132.0,,,,,,,,,,,,,,
2025-05-27,True,clean,normal,False,no_retest_signal,21284.5,21193.25,91.25,,,,,,,,,,,,,,
2025-05-28,True,clean,normal,False,no_upside_breakout,21564.75,21490.25,74.5,,,,,,,,,,,,,,
2025-05-29,True,clean,wide,False,or_class_wide,21679.25,21522.5,156.75,,,,,,,,,,,,,,
2025-05-30,True,clean,normal,False,no_retest_signal,21390.75,21295.25,95.5,,,,,,,,,,,,,,
2025-06-02,True,clean,wide,False,or_class_wide,21458.0,21286.75,171.25,,,,,,,,,,,,,,
2025-06-03,True,clean,normal,True,,21595.75,21510.0,85.75,2025-06-03 09:57:00-04:00,2025-06-03 10:00:00-04:00,2025-06-03 10:01:00-04:00,21610.0,21612.5,21572.5,21662.5,2025-06-03 10:08:00-04:00,21572.5,21570.0,stop,-86.34,21564.284058639074,45.96594136092608
2025-06-04,True,clean,normal,False,no_retest_signal,21793.5,21716.75,76.75,,,,,,,,,,,,,,
2025-06-05,True,clean,normal,False,signal_filtered,21840.0,21735.0,105.0,,,,,,,,,,,,,,
2025-06-06,True,clean,normal,False,no_retest_signal,21852.25,21768.0,84.25,,,,,,,,,,,,,,
2025-06-09,True,clean,tight,False,or_class_tight,21815.0,21750.25,64.75,,,,,,,,,,,,,,
2025-06-10,True,clean,tight,False,or_class_tight,21886.5,21818.0,68.5,,,,,,,,,,,,,,
2025-06-11,True,clean,tight,False,or_class_tight,22024.75,21960.0,64.75,,,,,,,,,,,,,,
2025-06-12,True,clean,tight,False,or_class_tight,21884.75,21816.0,68.75,,,,,,,,,,,,,,
2025-06-13,True,clean,wide,False,or_class_wide,21788.25,21663.5,124.75,,,,,,,,,,,,,,
2025-06-16,True,clean,normal,False,no_retest_signal,21876.0,21792.25,83.75,,,,,,,,,,,,,,
2025-06-17,True,clean,normal,True,,21886.5,21806.0,80.5,2025-06-17 10:11:00-04:00,2025-06-17 10:12:00-04:00,2025-06-17 10:13:00-04:00,21895.5,21898.0,21858.0,21948.0,2025-06-17 10:35:00-04:00,21858.0,21855.5,stop,-86.34,21853.139218230663,41.860781769337336
2025-06-18,True,clean,tight,False,or_class_tight,21772.5,21703.5,69.0,,,,,,,,,,,,,,
2025-06-20,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2025-06-23,True,clean,wide,False,or_class_wide,21885.5,21758.5,127.0,,,,,,,,,,,,,,
2025-06-24,True,clean,tight,False,or_class_tight,22327.75,22260.0,67.75,,,,,,,,,,,,,,
2025-06-25,True,clean,tight,False,or_class_tight,22548.25,22490.25,58.0,,,,,,,,,,,,,,
2025-06-26,True,clean,normal,True,,22566.5,22495.0,71.5,2025-06-26 10:21:00-04:00,2025-06-26 10:24:00-04:00,2025-06-26 10:25:00-04:00,22571.25,22573.75,22533.75,22623.75,2025-06-26 12:01:00-04:00,22623.75,22621.25,target,93.66,22531.689814515583,40.06018548441716
2025-06-27,True,clean,tight,False,or_class_tight,22743.0,22682.0,61.0,,,,,,,,,,,,,,
2025-06-30,True,clean,normal,False,no_retest_signal,22875.5,22801.25,74.25,,,,,,,,,,,,,,
2025-07-01,True,clean,tight,False,or_class_tight,22821.25,22779.75,41.5,,,,,,,,,,,,,,
2025-07-02,True,clean,tight,False,or_class_tight,22707.25,22650.75,56.5,,,,,,,,,,,,,,
2025-07-03,True,clean,tight,False,or_class_tight,22986.0,22929.75,56.25,,,,,,,,,,,,,,
2025-07-07,True,clean,normal,False,no_upside_breakout,22975.5,22900.25,75.25,,,,,,,,,,,,,,
2025-07-08,True,clean,tight,False,or_class_tight,22944.0,22889.0,55.0,,,,,,,,,,,,,,
2025-07-09,True,clean,wide,False,or_class_wide,23064.75,22977.75,87.0,,,,,,,,,,,,,,
2025-07-10,True,clean,normal,False,no_upside_breakout,23089.75,23022.0,67.75,,,,,,,,,,,,,,
2025-07-11,True,clean,wide,False,or_class_wide,22958.25,22870.0,88.25,,,,,,,,,,,,,,
2025-07-14,True,clean,wide,False,or_class_wide,22979.0,22852.0,127.0,,,,,,,,,,,,,,
2025-07-15,True,clean,wide,False,or_class_wide,23222.75,23122.75,100.0,,,,,,,,,,,,,,
2025-07-16,True,clean,normal,False,no_retest_signal,23090.0,23004.25,85.75,,,,,,,,,,,,,,
2025-07-17,True,clean,normal,True,,23128.25,23065.75,62.5,2025-07-17 09:48:00-04:00,2025-07-17 10:21:00-04:00,2025-07-17 10:22:00-04:00,23140.0,23142.5,23102.5,23192.5,2025-07-17 10:49:00-04:00,23192.5,23190.0,target,93.66,23127.861277560296,12.138722439703997
2025-07-18,True,clean,tight,False,or_class_tight,23310.0,23257.25,52.75,,,,,,,,,,,,,,
2025-07-21,True,clean,wide,False,or_class_wide,23348.75,23255.0,93.75,,,,,,,,,,,,,,
2025-07-22,True,clean,wide,False,or_class_wide,23349.75,23258.75,91.0,,,,,,,,,,,,,,
2025-07-23,True,clean,normal,False,no_retest_signal,23264.25,23183.0,81.25,,,,,,,,,,,,,,
2025-07-24,True,clean,normal,False,no_retest_signal,23399.5,23333.5,66.0,,,,,,,,,,,,,,
2025-07-25,True,clean,tight,False,or_class_tight,23378.5,23330.25,48.25,,,,,,,,,,,,,,
2025-07-28,True,clean,tight,False,or_class_tight,23505.0,23462.5,42.5,,,,,,,,,,,,,,
2025-07-29,True,clean,normal,False,no_upside_breakout,23652.25,23592.75,59.5,,,,,,,,,,,,,,
2025-07-30,True,clean,normal,True,,23509.75,23450.25,59.5,2025-07-30 09:45:00-04:00,2025-07-30 10:22:00-04:00,2025-07-30 10:23:00-04:00,23511.25,23513.75,23473.75,23563.75,2025-07-30 14:31:00-04:00,23563.75,23561.25,target,93.66,23488.016500451442,23.48349954855803
2025-07-31,True,clean,wide,False,or_class_wide,23752.25,23620.5,131.75,,,,,,,,,,,,,,
2025-08-01,True,clean,wide,False,or_class_wide,23095.5,22917.75,177.75,,,,,,,,,,,,,,
2025-08-04,True,clean,wide,False,or_class_wide,23197.0,23088.75,108.25,,,,,,,,,,,,,,
2025-08-05,True,clean,normal,False,no_retest_signal,23366.75,23303.5,63.25,,,,,,,,,,,,,,
2025-08-06,True,clean,normal,True,,23228.0,23148.75,79.25,2025-08-06 09:48:00-04:00,2025-08-06 10:02:00-04:00,2025-08-06 10:03:00-04:00,23242.25,23244.75,23204.75,23294.75,2025-08-06 10:21:00-04:00,23204.75,23202.25,stop,-86.34,23200.95532294477,41.79467705522984
2025-08-07,True,clean,normal,True,,23648.0,23582.75,65.25,2025-08-07 09:56:00-04:00,2025-08-07 10:06:00-04:00,2025-08-07 10:07:00-04:00,23648.75,23651.25,23611.25,23701.25,2025-08-07 10:08:00-04:00,23611.25,23608.75,stop,-86.34,23620.21467491816,28.53532508184071
2025-08-08,True,clean,normal,False,no_retest_signal,23614.25,23530.0,84.25,,,,,,,,,,,,,,
2025-08-11,True,clean,tight,False,or_class_tight,23738.5,23681.0,57.5,,,,,,,,,,,,,,
2025-08-12,True,clean,wide,False,or_class_wide,23808.5,23710.0,98.5,,,,,,,,,,,,,,
2025-08-13,True,clean,tight,False,or_class_tight,24069.0,24028.75,40.25,,,,,,,,,,,,,,
2025-08-14,True,clean,normal,True,,23924.0,23841.25,82.75,2025-08-14 09:47:00-04:00,2025-08-14 10:17:00-04:00,2025-08-14 10:18:00-04:00,23933.75,23936.25,23896.25,23986.25,2025-08-14 10:40:00-04:00,23986.25,23983.75,target,93.66,23912.938688123708,20.561311876292166
2025-08-15,True,clean,normal,False,no_upside_breakout,23910.75,23834.75,76.0,,,,,,,,,,,,,,
2025-08-18,True,clean,tight,False,or_class_tight,23818.25,23767.75,50.5,,,,,,,,,,,,,,
2025-08-19,True,clean,wide,False,or_class_wide,23770.75,23660.0,110.75,,,,,,,,,,,,,,
2025-08-20,True,clean,wide,False,or_class_wide,23432.0,23322.5,109.5,,,,,,,,,,,,,,
2025-08-21,True,clean,normal,True,,23290.5,23199.5,91.0,2025-08-21 10:12:00-04:00,2025-08-21 10:16:00-04:00,2025-08-21 10:17:00-04:00,23295.75,23298.25,23258.25,23348.25,2025-08-21 10:29:00-04:00,23348.25,23345.75,target,93.66,23242.368242564462,53.38175743553802
2025-08-22,True,clean,wide,False,or_class_wide,23324.0,23206.25,117.75,,,,,,,,,,,,,,
2025-08-25,True,clean,normal,True,,23518.5,23445.0,73.5,2025-08-25 09:59:00-04:00,2025-08-25 10:02:00-04:00,2025-08-25 10:03:00-04:00,23527.0,23529.5,23489.5,23579.5,2025-08-25 11:03:00-04:00,23579.5,23577.0,target,93.66,23488.002889411575,39.24711058842513
2025-08-26,True,clean,tight,False,or_class_tight,23518.5,23463.25,55.25,,,,,,,,,,,,,,
2025-08-27,True,clean,tight,False,or_class_tight,23565.25,23513.75,51.5,,,,,,,,,,,,,,
2025-08-28,True,clean,wide,False,or_class_wide,23743.25,23629.25,114.0,,,,,,,,,,,,,,
2025-08-29,True,clean,normal,False,no_upside_breakout,23668.0,23585.25,82.75,,,,,,,,,,,,,,
2025-09-02,True,clean,wide,False,or_class_wide,23177.5,23025.0,152.5,,,,,,,,,,,,,,
2025-09-03,True,clean,normal,True,,23438.0,23372.0,66.0,2025-09-03 10:07:00-04:00,2025-09-03 10:18:00-04:00,2025-09-03 10:19:00-04:00,23445.0,23447.5,23407.5,23497.5,2025-09-03 10:42:00-04:00,23497.5,23495.0,target,93.66,23407.305379005575,37.44462099442535
2025-09-04,True,clean,normal,False,no_retest_signal,23548.25,23457.25,91.0,,,,,,,,,,,,,,
2025-09-05,True,clean,normal,False,no_upside_breakout,23902.5,23821.5,81.0,,,,,,,,,,,,,,
2025-09-08,True,clean,normal,True,,23846.75,23771.25,75.5,2025-09-08 09:49:00-04:00,2025-09-08 10:03:00-04:00,2025-09-08 10:04:00-04:00,23850.0,23852.5,23812.5,23902.5,2025-09-08 10:19:00-04:00,23812.5,23810.0,stop,-86.34,23830.38440515114,19.615594848859473
2025-09-09,True,clean,tight,False,or_class_tight,23857.75,23815.0,42.75,,,,,,,,,,,,,,
2025-09-10,True,clean,normal,False,no_upside_breakout,24000.75,23918.0,82.75,,,,,,,,,,,,,,
2025-09-11,True,clean,normal,True,,23997.75,23911.5,86.25,2025-09-11 10:07:00-04:00,2025-09-11 10:08:00-04:00,2025-09-11 10:09:00-04:00,24001.5,24004.0,23964.0,24054.0,2025-09-11 10:13:00-04:00,23964.0,23961.5,stop,-86.34,23961.300492677132,40.19950732286816
2025-09-12,True,clean,tight,False,or_class_tight,24063.5,24002.0,61.5,,,,,,,,,,,,,,
2025-09-15,True,clean,tight,False,or_class_tight,24227.5,24172.0,55.5,,,,,,,,,,,,,,
2025-09-16,True,clean,tight,False,or_class_tight,24355.75,24308.75,47.0,,,,,,,,,,,,,,
2025-09-17,True,clean,normal,False,no_retest_signal,24301.0,24225.0,76.0,,,,,,,,,,,,,,
2025-09-18,True,clean,normal,True,,24469.0,24381.0,88.0,2025-09-18 10:02:00-04:00,2025-09-18 10:03:00-04:00,2025-09-18 10:04:00-04:00,24472.0,24474.5,24434.5,24524.5,2025-09-18 10:19:00-04:00,24524.5,24522.0,target,93.66,24421.816166417502,50.933833582497755
2025-09-19,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2025-09-22,True,clean,tight,False,or_class_tight,24858.25,24814.25,44.0,,,,,,,,,,,,,,
2025-09-23,True,clean,normal,False,no_upside_breakout,25009.75,24942.75,67.0,,,,,,,,,,,,,,
2025-09-24,True,clean,normal,False,no_upside_breakout,24899.25,24823.5,75.75,,,,,,,,,,,,,,
2025-09-25,True,clean,wide,False,or_class_wide,24578.75,24422.0,156.75,,,,,,,,,,,,,,
2025-09-26,True,clean,wide,False,or_class_wide,24712.5,24596.75,115.75,,,,,,,,,,,,,,
2025-09-29,True,clean,normal,False,no_retest_signal,24916.0,24848.25,67.75,,,,,,,,,,,,,,
2025-09-30,True,clean,wide,False,or_class_wide,24830.75,24741.25,89.5,,,,,,,,,,,,,,
2025-10-01,True,clean,wide,False,or_class_wide,24841.5,24743.5,98.0,,,,,,,,,,,,,,
2025-10-02,True,clean,wide,False,or_class_wide,25169.0,25036.25,132.75,,,,,,,,,,,,,,
2025-10-03,True,clean,tight,False,or_class_tight,25166.75,25113.75,53.0,,,,,,,,,,,,,,
2025-10-06,True,clean,wide,False,or_class_wide,25221.75,25117.0,104.75,,,,,,,,,,,,,,
2025-10-07,True,clean,tight,False,or_class_tight,25263.0,25217.0,46.0,,,,,,,,,,,,,,
2025-10-08,True,clean,normal,False,no_retest_signal,25152.75,25073.25,79.5,,,,,,,,,,,,,,
2025-10-09,True,clean,normal,False,no_upside_breakout,25334.75,25258.75,76.0,,,,,,,,,,,,,,
2025-10-10,True,clean,normal,False,no_retest_signal,25376.75,25293.75,83.0,,,,,,,,,,,,,,
2025-10-13,True,clean,wide,False,or_class_wide,24842.75,24724.5,118.25,,,,,,,,,,,,,,
2025-10-14,True,clean,wide,False,or_class_wide,24642.0,24430.25,211.75,,,,,,,,,,,,,,
2025-10-15,True,clean,normal,False,no_retest_signal,25004.25,24920.5,83.75,,,,,,,,,,,,,,
2025-10-16,True,clean,tight,False,or_class_tight,25106.0,25036.0,70.0,,,,,,,,,,,,,,
2025-10-17,True,clean,wide,False,or_class_wide,24817.75,24672.25,145.5,,,,,,,,,,,,,,
2025-10-20,True,clean,normal,True,,25224.75,25114.75,110.0,2025-10-20 09:51:00-04:00,2025-10-20 10:00:00-04:00,2025-10-20 10:01:00-04:00,25228.75,25231.25,25191.25,25281.25,2025-10-20 10:28:00-04:00,25281.25,25278.75,target,93.66,25203.318308901537,25.43169109846349
2025-10-21,True,clean,tight,False,or_class_tight,25304.5,25233.0,71.5,,,,,,,,,,,,,,
2025-10-22,True,clean,normal,True,,25271.5,25172.75,98.75,2025-10-22 09:51:00-04:00,2025-10-22 10:01:00-04:00,2025-10-22 10:02:00-04:00,25272.5,25275.0,25235.0,25325.0,2025-10-22 10:12:00-04:00,25235.0,25232.5,stop,-86.34,25235.151976045716,37.348023954284145
2025-10-23,True,clean,normal,True,,25092.75,24998.75,94.0,2025-10-23 09:45:00-04:00,2025-10-23 10:21:00-04:00,2025-10-23 10:22:00-04:00,25108.0,25110.5,25070.5,25160.5,2025-10-23 10:25:00-04:00,25160.5,25158.0,target,93.66,25111.246113933976,-3.746113933975721
2025-10-24,True,clean,normal,True,,25530.75,25430.0,100.75,2025-10-24 10:07:00-04:00,2025-10-24 10:10:00-04:00,2025-10-24 10:11:00-04:00,25534.75,25537.25,25497.25,25587.25,2025-10-24 10:26:00-04:00,25497.25,25494.75,stop,-86.34,25497.952608832795,35.797391167205205
2025-10-27,True,clean,tight,False,or_class_tight,25859.75,25796.25,63.5,,,,,,,,,,,,,,
2025-10-28,True,clean,tight,False,or_class_tight,26094.0,26041.75,52.25,,,,,,,,,,,,,,
2025-10-29,True,clean,tight,False,or_class_tight,26292.5,26254.25,38.25,,,,,,,,,,,,,,
2025-10-30,True,clean,wide,False,or_class_wide,26127.5,25941.5,186.0,,,,,,,,,,,,,,
2025-10-31,True,clean,normal,False,no_upside_breakout,26199.5,26103.5,96.0,,,,,,,,,,,,,,
2025-11-03,True,clean,wide,False,or_class_wide,26265.75,26155.0,110.75,,,,,,,,,,,,,,
2025-11-04,True,clean,wide,False,or_class_wide,25782.0,25663.0,119.0,,,,,,,,,,,,,,
2025-11-05,True,clean,normal,False,no_retest_signal,25577.25,25487.75,89.5,,,,,,,,,,,,,,
2025-11-06,True,clean,normal,False,no_upside_breakout,25684.75,25585.75,99.0,,,,,,,,,,,,,,
2025-11-07,True,clean,wide,False,or_class_wide,25111.5,24917.5,194.0,,,,,,,,,,,,,,
2025-11-10,True,clean,normal,True,,25639.75,25524.0,115.75,2025-11-10 09:46:00-05:00,2025-11-10 10:04:00-05:00,2025-11-10 10:05:00-05:00,25640.25,25642.75,25602.75,25692.75,2025-11-10 10:48:00-05:00,25602.75,25600.25,stop,-86.34,25609.29638625443,30.703613745568873
2025-11-11,True,clean,tight,False,or_class_tight,25646.0,25583.75,62.25,,,,,,,,,,,,,,
2025-11-12,True,clean,wide,False,or_class_wide,25780.5,25637.25,143.25,,,,,,,,,,,,,,
2025-11-13,True,clean,wide,False,or_class_wide,25501.5,25284.0,217.5,,,,,,,,,,,,,,
2025-11-14,True,clean,wide,False,or_class_wide,24844.75,24626.0,218.75,,,,,,,,,,,,,,
2025-11-17,True,clean,wide,False,or_class_wide,25199.25,24955.25,244.0,,,,,,,,,,,,,,
2025-11-18,True,clean,normal,False,no_upside_breakout,24832.0,24646.75,185.25,,,,,,,,,,,,,,
2025-11-19,True,clean,normal,False,no_retest_signal,24758.5,24572.75,185.75,,,,,,,,,,,,,,
2025-11-20,True,clean,normal,True,,25242.25,25145.0,97.25,2025-11-20 09:47:00-05:00,2025-11-20 10:23:00-05:00,2025-11-20 10:24:00-05:00,25244.5,25247.0,25207.0,25297.0,2025-11-20 10:37:00-05:00,25297.0,25294.5,target,93.66,25217.603744355467,27.396255644533085
2025-11-21,True,clean,normal,False,no_retest_signal,24280.0,24152.75,127.25,,,,,,,,,,,,,,
2025-11-24,True,clean,wide,False,or_class_wide,24722.25,24513.5,208.75,,,,,,,,,,,,,,
2025-11-25,True,clean,normal,False,no_retest_signal,24882.0,24719.5,162.5,,,,,,,,,,,,,,
2025-11-26,True,clean,tight,False,or_class_tight,25271.0,25189.25,81.75,,,,,,,,,,,,,,
2025-11-28,True,clean,tight,False,or_class_tight,25421.5,25329.5,92.0,,,,,,,,,,,,,,
2025-12-01,True,clean,normal,True,,25319.75,25209.0,110.75,2025-12-01 09:50:00-05:00,2025-12-01 10:26:00-05:00,2025-12-01 10:27:00-05:00,25338.0,25340.5,25300.5,25390.5,2025-12-01 10:34:00-05:00,25300.5,25298.0,stop,-86.34,25317.455679593335,21.044320406665065
2025-12-02,True,clean,normal,True,,25613.0,25471.25,141.75,2025-12-02 10:00:00-05:00,2025-12-02 10:12:00-05:00,2025-12-02 10:13:00-05:00,25631.25,25633.75,25593.75,25683.75,2025-12-02 10:28:00-05:00,25593.75,25591.25,stop,-86.34,25584.047214428618,46.952785571382265
2025-12-03,True,clean,tight,False,or_class_tight,25538.0,25451.5,86.5,,,,,,,,,,,,,,
2025-12-04,True,clean,normal,False,no_upside_breakout,25713.25,25550.5,162.75,,,,,,,,,,,,,,
2025-12-05,True,clean,normal,False,no_retest_signal,25777.75,25660.5,117.25,,,,,,,,,,,,,,
2025-12-08,True,clean,tight,False,or_class_tight,25860.75,25768.0,92.75,,,,,,,,,,,,,,
2025-12-09,True,clean,tight,False,or_class_tight,25653.25,25560.0,93.25,,,,,,,,,,,,,,
2025-12-10,True,clean,normal,False,no_retest_signal,25663.25,25567.0,96.25,,,,,,,,,,,,,,
2025-12-11,True,clean,tight,False,or_class_tight,25649.75,25555.75,94.0,,,,,,,,,,,,,,
2025-12-12,True,clean,normal,False,no_upside_breakout,25620.5,25522.0,98.5,,,,,,,,,,,,,,
2025-12-15,True,clean,normal,False,no_upside_breakout,25410.0,25285.75,124.25,,,,,,,,,,,,,,
2025-12-16,True,clean,normal,True,,25106.5,24966.0,140.5,2025-12-16 09:50:00-05:00,2025-12-16 10:04:00-05:00,2025-12-16 10:05:00-05:00,25114.0,25116.5,25076.5,25166.5,2025-12-16 10:10:00-05:00,25076.5,25074.0,stop,-86.34,25076.252291481607,36.497708518392756
2025-12-17,True,clean,normal,False,no_upside_breakout,25205.75,25059.5,146.25,,,,,,,,,,,,,,
2025-12-18,True,clean,wide,False,or_class_wide,25095.25,24939.5,155.75,,,,,,,,,,,,,,
2025-12-19,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2025-12-22,True,clean,normal,False,no_upside_breakout,25795.0,25671.0,124.0,,,,,,,,,,,,,,
2025-12-23,True,clean,normal,True,,25737.5,25638.0,99.5,2025-12-23 09:47:00-05:00,2025-12-23 10:58:00-05:00,2025-12-23 10:59:00-05:00,25738.25,25740.75,25700.75,25790.75,2025-12-23 14:19:00-05:00,25790.75,25788.25,target,93.66,25693.546053397276,44.20394660272359
2025-12-24,True,clean,tight,False,or_class_tight,25827.5,25781.75,45.75,,,,,,,,,,,,,,
2025-12-26,True,clean,tight,False,or_class_tight,25932.5,25864.5,68.0,,,,,,,,,,,,,,
2025-12-29,True,clean,wide,False,or_class_wide,25818.75,25664.25,154.5,,,,,,,,,,,,,,
2025-12-30,True,clean,tight,False,or_class_tight,25733.0,25675.5,57.5,,,,,,,,,,,,,,
2025-12-31,True,clean,tight,False,or_class_tight,25692.25,25608.75,83.5,,,,,,,,,,,,,,
2026-01-02,True,clean,normal,True,,25733.5,25638.0,95.5,2026-01-02 09:47:00-05:00,2026-01-02 10:00:00-05:00,2026-01-02 10:01:00-05:00,25766.5,25769.0,25729.0,25819.0,2026-01-02 10:05:00-05:00,25729.0,25726.5,stop,-86.34,25712.198410487217,54.30158951278281
2026-01-05,True,clean,normal,False,no_retest_signal,25673.25,25538.5,134.75,,,,,,,,,,,,,,
2026-01-06,True,clean,tight,False,or_class_tight,25679.0,25608.75,70.25,,,,,,,,,,,,,,
2026-01-07,True,clean,normal,True,,25864.25,25770.75,93.5,2026-01-07 09:46:00-05:00,2026-01-07 10:06:00-05:00,2026-01-07 10:07:00-05:00,25865.25,25867.75,25827.75,25917.75,2026-01-07 10:17:00-05:00,25827.75,25825.25,stop,-86.34,25834.20832394692,31.041676053078845
2026-01-08,True,clean,wide,False,or_class_wide,25802.75,25613.25,189.5,,,,,,,,,,,,,,
2026-01-09,True,clean,wide,False,or_class_wide,25791.0,25648.25,142.75,,,,,,,,,,,,,,
2026-01-12,True,clean,wide,False,or_class_wide,25892.5,25743.75,148.75,,,,,,,,,,,,,,
2026-01-13,True,clean,normal,False,no_upside_breakout,26043.0,25930.75,112.25,,,,,,,,,,,,,,
2026-01-14,True,clean,wide,False,or_class_wide,25791.25,25623.5,167.75,,,,,,,,,,,,,,
2026-01-15,True,clean,normal,False,no_upside_breakout,25946.75,25853.0,93.75,,,,,,,,,,,,,,
2026-01-16,True,clean,tight,False,or_class_tight,25891.25,25817.5,73.75,,,,,,,,,,,,,,
2026-01-19,True,clean,tight,False,or_class_tight,25298.0,25240.0,58.0,,,,,,,,,,,,,,
