scope,rule_id,family,direction,trades,total_pnl,avg_pnl,median_pnl,win_rate,profit_factor,max_drawdown,sharpe_trade,adjusted_t,is_trades,is_pnl,is_avg,is_win_rate,oos_trades,oos_pnl,oos_avg,oos_win_rate,largest_day_pnl,largest_day_concentration,rules_tried,passes_n80,passes_oos,passes_concentration,passes_pf,passes_adjusted_t,passes_all_core,slippage_rt
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_signal_rsi=70|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,82,2201.119999999999,26.84292682926828,97.66,0.6097560975609756,1.835377702210347,-478.72000000000025,0.30490926841950683,0.08134883028478594,49,1318.34,26.90489795918367,0.6122448979591837,33,882.7799999999999,26.750909090909087,0.6060606060606061,97.66,0.04436832158174022,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_signal_rsi=70|max_stop=120|min_reward_points=8|or_class=normal|rr=1.5|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,82,1981.1199999999994,24.159999999999993,117.66,0.5365853658536586,1.6331641588791013,-458.72000000000025,0.2419550532426625,0.06455284440781034,49,1098.3399999999997,22.415102040816322,0.5306122448979592,33,882.7799999999999,26.750909090909087,0.5454545454545454,117.66,0.05939064771442418,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal_tight|rr=2|start=10:00|stop_mode=fixed|stop_points=60|target_mode=rr|time_exit=15:55|touch_tolerance=10,or_retest,long,196,5968.359999999999,30.450816326530607,-71.34,0.4897959183673469,1.497591396056526,-1015.2600000000057,0.18749728459748108,0.07733868414588335,117,4935.719999999999,42.18564102564102,0.5128205128205128,79,1032.6399999999992,13.07139240506328,0.45569620253164556,237.66,0.03981998404921956,1152,True,False,True,False,False,False,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal_tight|rr=2|start=10:00|stop_mode=fixed|stop_points=60|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,183,5601.779999999998,30.610819672131136,-69.34,0.4918032786885246,1.502937659138167,-1360.9599999999991,0.18910650150236805,0.07537125826012535,109,4154.439999999998,38.114128440366954,0.5045871559633027,74,1447.3399999999995,19.558648648648642,0.47297297297297297,237.66,0.042425800370596504,1152,True,False,True,True,False,False,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal_tight|rr=1.5|start=10:00|stop_mode=fixed|stop_points=60|target_mode=rr|time_exit=15:55|touch_tolerance=10,or_retest,long,196,5473.859999999999,27.927857142857135,53.91,0.5306122448979592,1.492795139982967,-950.7600000000057,0.19456163743021476,0.08025258102497024,117,4517.719999999998,38.61299145299144,0.5555555555555556,79,956.1399999999988,12.103037974683529,0.4936708860759494,177.66,0.03245607304534644,1152,True,False,True,False,False,False,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal_tight|rr=1.5|start=10:00|stop_mode=fixed|stop_points=60|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,183,5465.279999999997,29.864918032786868,57.16,0.5355191256830601,1.5331252316756738,-923.3999999999993,0.2076533419813977,0.08276338223549691,109,4094.4399999999987,37.563669724770634,0.5504587155963303,74,1370.8399999999997,18.52486486486486,0.5135135135135135,177.66,0.03250702617249255,1152,True,False,True,True,False,False,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=10:45|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal_tight|rr=2|start=10:00|stop_mode=fixed|stop_points=60|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,168,5421.879999999999,32.27309523809523,-49.84,0.49404761904761907,1.53210983963727,-1116.2800000000004,0.1978064885422395,0.07553860055818565,100,4039.499999999999,40.39499999999999,0.51,68,1382.38,20.329117647058826,0.47058823529411764,237.66,0.043833504245759776,1152,True,False,True,True,False,False,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=10:45|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal_tight|rr=1.5|start=10:00|stop_mode=fixed|stop_points=60|target_mode=rr|time_exit=15:55|touch_tolerance=10,or_retest,long,183,5269.279999999999,28.79387978142076,57.16,0.5355191256830601,1.5125060789386662,-1178.7400000000052,0.20079544045525782,0.08003006178938456,109,4296.439999999999,39.41688073394494,0.5596330275229358,74,972.8399999999989,13.146486486486472,0.5,177.66,0.0337161813378678,1152,True,False,True,True,False,False,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=11:30|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal_tight|rr=1.5|start=10:00|stop_mode=fixed|stop_points=60|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,195,5215.199999999997,26.74461538461537,39.66,0.5282051282051282,1.4695087587258662,-946.799999999999,0.1864766548419185,0.07672122631894658,117,3733.719999999998,31.912136752136735,0.5384615384615384,78,1481.4799999999998,18.993333333333332,0.5128205128205128,177.66,0.03406580763920849,1152,True,False,True,False,False,False,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=11:30|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal_tight|rr=2|start=10:00|stop_mode=fixed|stop_points=60|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,195,5171.699999999998,26.52153846153845,-92.34,0.48205128205128206,1.42681920368677,-1483.299999999999,0.16456913883370278,0.06770791848597897,117,3853.7199999999984,32.93777777777776,0.49572649572649574,78,1317.9799999999996,16.897179487179482,0.46153846153846156,237.66,0.04595394164394688,1152,True,False,True,False,False,False,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal_tight|rr=2|start=10:20|stop_mode=fixed|stop_points=60|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,131,5147.959999999999,39.297404580152666,37.66,0.5038167938931297,1.6702985638207835,-856.380000000001,0.24031294640434048,0.08103760111615295,78,4685.479999999999,60.07025641025639,0.5512820512820513,53,462.47999999999973,8.72603773584905,0.4339622641509434,237.66,0.046165859874591104,1152,True,False,True,True,False,False,1.0
