rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope,slippage_rt,variant
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-09-12,normal,79.5,2024-09-12 10:13:00-04:00,2024-09-12 10:14:00-04:00,19313.75,2024-09-12 10:34:00-04:00,19362.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-09-17,normal,71.75,2024-09-17 10:53:00-04:00,2024-09-17 10:54:00-04:00,19596.5,2024-09-17 10:58:00-04:00,19555.0,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-09-19,normal,68.75,2024-09-19 10:18:00-04:00,2024-09-19 10:19:00-04:00,19847.25,2024-09-19 10:27:00-04:00,19895.75,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-10-14,normal,68.25,2024-10-14 10:20:00-04:00,2024-10-14 10:21:00-04:00,20617.25,2024-10-14 10:52:00-04:00,20575.75,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-10-21,normal,65.25,2024-10-21 10:03:00-04:00,2024-10-21 10:04:00-04:00,20510.75,2024-10-21 10:38:00-04:00,20469.25,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-10-22,normal,89.5,2024-10-22 10:49:00-04:00,2024-10-22 10:50:00-04:00,20466.5,2024-10-22 12:42:00-04:00,20425.0,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-10-29,normal,94.75,2024-10-29 10:15:00-04:00,2024-10-29 10:16:00-04:00,20543.0,2024-10-29 10:25:00-04:00,20591.5,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-11-05,normal,96.0,2024-11-05 10:57:00-05:00,2024-11-05 10:58:00-05:00,20258.75,2024-11-05 11:24:00-05:00,20307.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-11-07,normal,87.75,2024-11-07 10:35:00-05:00,2024-11-07 10:36:00-05:00,21105.5,2024-11-07 10:50:00-05:00,21154.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-12-02,normal,113.0,2024-12-02 10:59:00-05:00,2024-12-02 11:00:00-05:00,21158.0,2024-12-02 11:37:00-05:00,21206.5,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-12-18,normal,89.25,2024-12-18 10:10:00-05:00,2024-12-18 10:11:00-05:00,22003.75,2024-12-18 10:49:00-05:00,22052.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-01-13,normal,84.5,2025-01-13 10:02:00-05:00,2025-01-13 10:03:00-05:00,20797.75,2025-01-13 10:06:00-05:00,20846.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-02-11,normal,96.75,2025-02-11 10:12:00-05:00,2025-02-11 10:13:00-05:00,21801.5,2025-02-11 10:44:00-05:00,21850.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-02-26,normal,85.75,2025-02-26 10:07:00-05:00,2025-02-26 10:08:00-05:00,21300.5,2025-02-26 10:18:00-05:00,21349.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-03-19,normal,107.25,2025-03-19 10:47:00-04:00,2025-03-19 10:48:00-04:00,19623.75,2025-03-19 11:26:00-04:00,19672.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-03-27,normal,132.0,2025-03-27 10:17:00-04:00,2025-03-27 10:18:00-04:00,20082.75,2025-03-27 10:34:00-04:00,20131.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-04-15,normal,118.75,2025-04-15 10:03:00-04:00,2025-04-15 10:04:00-04:00,19092.5,2025-04-15 10:13:00-04:00,19141.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-05-21,normal,95.25,2025-05-21 10:38:00-04:00,2025-05-21 10:39:00-04:00,21401.75,2025-05-21 10:59:00-04:00,21450.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-05-22,normal,105.75,2025-05-22 10:27:00-04:00,2025-05-22 10:28:00-04:00,21239.25,2025-05-22 10:54:00-04:00,21197.75,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-06-03,normal,85.75,2025-06-03 10:00:00-04:00,2025-06-03 10:01:00-04:00,21611.5,2025-06-03 10:08:00-04:00,21570.0,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-06-17,normal,80.5,2025-06-17 10:12:00-04:00,2025-06-17 10:13:00-04:00,21897.0,2025-06-17 10:35:00-04:00,21855.5,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-06-26,normal,71.5,2025-06-26 10:24:00-04:00,2025-06-26 10:25:00-04:00,22572.75,2025-06-26 12:01:00-04:00,22621.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-07-17,normal,62.5,2025-07-17 10:21:00-04:00,2025-07-17 10:22:00-04:00,23141.5,2025-07-17 10:49:00-04:00,23190.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-07-30,normal,59.5,2025-07-30 10:22:00-04:00,2025-07-30 10:23:00-04:00,23512.75,2025-07-30 14:31:00-04:00,23561.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-08-06,normal,79.25,2025-08-06 10:18:00-04:00,2025-08-06 10:19:00-04:00,23230.5,2025-08-06 10:23:00-04:00,23189.0,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-08-14,normal,82.75,2025-08-14 10:17:00-04:00,2025-08-14 10:18:00-04:00,23935.25,2025-08-14 10:40:00-04:00,23983.75,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-08-21,normal,91.0,2025-08-21 10:16:00-04:00,2025-08-21 10:17:00-04:00,23297.25,2025-08-21 10:29:00-04:00,23345.75,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-08-25,normal,73.5,2025-08-25 10:02:00-04:00,2025-08-25 10:03:00-04:00,23528.5,2025-08-25 11:03:00-04:00,23577.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-09-03,normal,66.0,2025-09-03 10:30:00-04:00,2025-09-03 10:31:00-04:00,23454.5,2025-09-03 10:43:00-04:00,23503.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-09-08,normal,75.5,2025-09-08 10:03:00-04:00,2025-09-08 10:04:00-04:00,23851.5,2025-09-08 10:19:00-04:00,23810.0,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-09-11,normal,86.25,2025-09-11 10:08:00-04:00,2025-09-11 10:09:00-04:00,24003.0,2025-09-11 10:13:00-04:00,23961.5,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-09-18,normal,88.0,2025-09-18 10:03:00-04:00,2025-09-18 10:04:00-04:00,24473.5,2025-09-18 10:19:00-04:00,24522.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-10-20,normal,110.0,2025-10-20 10:00:00-04:00,2025-10-20 10:01:00-04:00,25230.25,2025-10-20 10:28:00-04:00,25278.75,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-10-22,normal,98.75,2025-10-22 10:01:00-04:00,2025-10-22 10:02:00-04:00,25274.0,2025-10-22 10:12:00-04:00,25232.5,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-10-23,normal,94.0,2025-10-23 10:21:00-04:00,2025-10-23 10:22:00-04:00,25109.5,2025-10-23 10:25:00-04:00,25158.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-10-24,normal,100.75,2025-10-24 10:18:00-04:00,2025-10-24 10:19:00-04:00,25534.25,2025-10-24 10:27:00-04:00,25492.75,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-11-10,normal,115.75,2025-11-10 10:04:00-05:00,2025-11-10 10:05:00-05:00,25641.75,2025-11-10 10:49:00-05:00,25600.25,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-11-20,normal,97.25,2025-11-20 10:23:00-05:00,2025-11-20 10:24:00-05:00,25246.0,2025-11-20 10:37:00-05:00,25294.5,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-01,normal,110.75,2025-12-01 10:36:00-05:00,2025-12-01 10:37:00-05:00,25321.5,2025-12-01 10:51:00-05:00,25370.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-02,normal,141.75,2025-12-02 10:12:00-05:00,2025-12-02 10:13:00-05:00,25632.75,2025-12-02 10:28:00-05:00,25591.25,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-16,normal,140.5,2025-12-16 10:04:00-05:00,2025-12-16 10:05:00-05:00,25115.5,2025-12-16 10:10:00-05:00,25074.0,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-23,normal,99.5,2025-12-23 10:58:00-05:00,2025-12-23 10:59:00-05:00,25739.75,2025-12-23 14:16:00-05:00,25788.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-01-07,normal,93.5,2026-01-07 10:06:00-05:00,2026-01-07 10:07:00-05:00,25866.75,2026-01-07 10:17:00-05:00,25825.25,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-01-20,normal,124.75,2026-01-20 10:59:00-05:00,2026-01-20 11:00:00-05:00,25364.5,2026-01-20 11:10:00-05:00,25413.0,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-01-26,normal,123.0,2026-01-26 10:13:00-05:00,2026-01-26 10:14:00-05:00,25835.0,2026-01-26 10:21:00-05:00,25883.5,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-02-10,normal,145.0,2026-02-10 10:30:00-05:00,2026-02-10 10:31:00-05:00,25422.75,2026-02-10 10:37:00-05:00,25381.25,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-02-19,normal,120.75,2026-02-19 10:15:00-05:00,2026-02-19 10:16:00-05:00,24913.5,2026-02-19 10:21:00-05:00,24872.0,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-03-19,normal,125.5,2026-03-19 10:31:00-04:00,2026-03-19 10:32:00-04:00,24257.25,2026-03-19 10:34:00-04:00,24305.75,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-04-01,normal,151.0,2026-04-01 10:47:00-04:00,2026-04-01 10:48:00-04:00,24205.75,2026-04-01 10:53:00-04:00,24254.25,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-04-06,normal,128.5,2026-04-06 10:30:00-04:00,2026-04-06 10:31:00-04:00,24384.75,2026-04-06 10:36:00-04:00,24343.25,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-04-14,normal,100.75,2026-04-14 10:09:00-04:00,2026-04-14 10:10:00-04:00,25760.0,2026-04-14 10:35:00-04:00,25808.5,target,95.66,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-04-21,normal,111.75,2026-04-21 10:30:00-04:00,2026-04-21 10:31:00-04:00,26846.5,2026-04-21 10:46:00-04:00,26805.0,stop,-84.34,full_history,3.0,vwap65_vol225
vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-04-23,normal,103.75,2026-04-23 10:52:00-04:00,2026-04-23 10:53:00-04:00,27069.75,2026-04-23 11:10:00-04:00,27118.25,target,95.66,full_history,3.0,vwap65_vol225
