rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope,date_key,day_return_pct,day_direction,day_bucket,signal_minute,signal_after_1010,signal_after_1020,breakout_minute,breakout_after_0955,or_percentile,or_close_pos,or_green,rth_move_sig,rth_ret_sig,signal_close,signal_range,signal_vol_ratio,signal_rsi,signal_ema_slope,signal_vwap_delta,signal_ema_delta,signal_ext_above_or,signal_to_high_so_far,signal_from_low_so_far,close_above_ema,close_above_vwap,prior_day_dir,prior_day_eff,prior_day_zombie
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-07-05,normal,54.75,2024-07-05 10:15:00-04:00,2024-07-05 10:16:00-04:00,20497.75,2024-07-05 10:49:00-04:00,20545.25,target,93.66,full_history,2024-07-05,0.8842306092997188,up,0.25 to 1%,615,True,False,595,True,60.0,0.5662100456621004,True,54.0,0.2641684807866307,20495.5,12.0,1.8503898215319432,77.86715844230005,14.016115158829052,12.353411265114119,59.81446063531257,0.75,49.0,67.5,True,True,up,0.9236902050113895,True
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-07-10,normal,46.75,2024-07-10 10:04:00-04:00,2024-07-10 10:05:00-04:00,20778.25,2024-07-10 10:36:00-04:00,20735.75,stop,-86.34,full_history,2024-07-10,0.6515324863009653,up,0.25 to 1%,604,False,False,589,False,45.0,0.7112299465240641,False,16.75,0.08068886614078785,20775.5,14.25,2.0349616302363684,68.73819528732511,15.320758721776656,22.622565685665904,72.78303488709207,7.25,2.75,54.0,True,True,down,0.27929373996789725,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-07-15,normal,70.0,2024-07-15 10:20:00-04:00,2024-07-15 10:21:00-04:00,20669.5,2024-07-15 10:50:00-04:00,20717.0,target,93.66,full_history,2024-07-15,-0.07884617717343056,down,-0.25 to 0%,620,True,True,609,True,75.0,0.039285714285714285,False,56.5,0.274142092941454,20666.25,11.0,1.6115172583957806,55.44031999967537,8.381992367238126,34.854336972992314,29.027969468941592,0.75,12.0,84.75,True,True,up,0.30324623911322246,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-07-31,normal,101.5,2024-07-31 10:13:00-04:00,2024-07-31 10:14:00-04:00,19432.5,2024-07-31 10:35:00-04:00,19480.0,target,93.66,full_history,2024-07-31,0.6569182917543159,up,0.25 to 1%,613,True,False,601,True,70.0,0.1748768472906404,False,59.25,0.3058735464553486,19430.0,18.25,1.761005501408461,73.81067077813367,74.12854247625,54.20910494065902,335.764169905,18.0,22.25,119.5,True,True,down,0.6715045960328979,True
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-08-07,normal,102.0,2024-08-07 10:00:00-04:00,2024-08-07 10:01:00-04:00,18550.75,2024-08-07 10:04:00-04:00,18508.25,stop,-86.34,full_history,2024-08-07,-2.6158931425939502,down,<=-1%,600,False,False,590,False,55.00000000000001,0.7916666666666666,True,93.75,0.5080061773551137,18548.25,31.25,2.7644389503149362,60.69290209366004,31.400577105247066,40.4519383826555,153.6023084209919,7.5,10.25,109.5,True,True,up,0.1806420699568759,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-08-27,normal,84.75,2024-08-27 10:00:00-04:00,2024-08-27 10:01:00-04:00,19552.25,2024-08-27 10:24:00-04:00,19599.75,target,93.66,full_history,2024-08-27,0.6556117549138873,up,0.25 to 1%,600,False,False,593,False,55.00000000000001,0.2448377581120944,False,26.25,0.13445162942569144,19550.0,30.0,2.630133385506666,43.31157513372017,-4.801094715607178,46.16570013838282,-10.954378862428712,10.75,20.75,108.25,False,True,down,0.5779661016949152,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-08-30,normal,64.0,2024-08-30 10:08:00-04:00,2024-08-30 10:09:00-04:00,19603.5,2024-08-30 10:15:00-04:00,19561.0,stop,-86.34,full_history,2024-08-30,0.26202436187481304,up,0.25 to 1%,608,False,False,585,False,30.0,0.734375,True,42.25,0.21601032759435146,19601.5,21.5,1.7513013509505744,56.21164615102769,24.090720995285665,33.06109210384966,106.8628839811281,24.5,26.5,88.5,True,True,down,0.29577464788732394,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-09-04,normal,105.75,2024-09-04 10:16:00-04:00,2024-09-04 10:17:00-04:00,18977.0,2024-09-04 10:17:00-04:00,18934.5,stop,-86.34,full_history,2024-09-04,0.42112511918634965,up,0.25 to 1%,616,True,False,585,False,70.0,0.7919621749408984,True,96.5,0.5111770314651931,18974.5,30.25,2.8549236625845955,29.83693972460857,-12.902924956422794,40.98214522549824,-27.111699825694814,8.75,27.0,138.5,False,True,down,0.8143294014853648,True
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-09-09,normal,70.0,2024-09-09 10:02:00-04:00,2024-09-09 10:03:00-04:00,18685.75,2024-09-09 10:19:00-04:00,18643.25,stop,-86.34,full_history,2024-09-09,0.3167020048847169,up,0.25 to 1%,602,False,False,598,True,35.0,0.6821428571428572,True,53.75,0.28852089428057504,18683.25,15.75,1.9867584170881543,60.80964507161471,34.27334158816302,27.08672650843073,132.84336635264117,8.25,14.25,78.25,True,True,down,0.8751160631383472,True
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-09-12,normal,79.5,2024-09-12 10:13:00-04:00,2024-09-12 10:14:00-04:00,19314.75,2024-09-12 10:34:00-04:00,19362.25,target,93.66,full_history,2024-09-12,0.9969106155403917,up,0.25 to 1%,613,True,False,612,True,55.00000000000001,0.7358490566037735,True,53.0,0.27518886783146623,19312.5,25.75,2.07111160726745,76.94965659200086,18.065582785813604,62.74960751683102,127.5123311432435,23.0,3.25,127.25,True,True,up,0.47267851156553803,False
